panel	column	draw	log_group_sd	coordinate
1: Study 7, c=0.13	1. CP	26	-0.8358541344988466	-0.17808437396590557
1: Study 7, c=0.13	1. CP	27	-1.9326603147780905	-0.3017441717717824
1: Study 7, c=0.13	1. CP	28	-2.3734590373070805	-0.18733707951825365
1: Study 7, c=0.13	1. CP	29	-1.480593900910452	-0.23385199813804464
1: Study 7, c=0.13	1. CP	30	-0.8383311854532893	-0.5490632965503583
1: Study 7, c=0.13	1. CP	31	-1.0043021733391273	-0.31726064036662
1: Study 7, c=0.13	1. CP	32	-1.018066006599086	-0.8095987886698545
1: Study 7, c=0.13	1. CP	33	-1.8309297140314498	-0.3534423417999382
1: Study 7, c=0.13	1. CP	34	-1.2611188610527226	-0.28065793246273674
1: Study 7, c=0.13	1. CP	35	-1.5687382908091123	-0.36644818183746364
1: Study 7, c=0.13	1. CP	36	-0.9566006146391308	-0.19230946083068978
1: Study 7, c=0.13	1. CP	37	-1.491109206445693	-0.25526211664464327
1: Study 7, c=0.13	1. CP	38	-0.8997607223229744	-0.12359669091748568
1: Study 7, c=0.13	1. CP	39	-1.9153060251660272	-0.12949479578421258
1: Study 7, c=0.13	1. CP	40	-1.1706316688838974	-0.23270885863015905
1: Study 7, c=0.13	1. CP	41	-1.149254990859515	-0.4936192011243782
1: Study 7, c=0.13	1. CP	42	-1.115982940361558	-0.42968668324924725
1: Study 7, c=0.13	1. CP	43	-0.4358424552548385	-1.293648210846341
1: Study 7, c=0.13	1. CP	44	-1.2286034108902113	-0.3006613319914377
1: Study 7, c=0.13	1. CP	45	-1.5082913509319062	-0.5311679457948528
1: Study 7, c=0.13	1. CP	46	-2.185814494113712	-0.22175033446744483
1: Study 7, c=0.13	1. CP	47	-0.5666995421820322	-0.5966837026904293
1: Study 7, c=0.13	1. CP	48	-1.698611538659545	-0.70091380080046
1: Study 7, c=0.13	1. CP	49	-1.5234705835833238	-0.47992172792691445
1: Study 7, c=0.13	1. CP	50	-0.5392064096448196	-0.8759671534301977
1: Study 7, c=0.13	1. CP	51	-1.1118468974057476	-0.41737006410553185
1: Study 7, c=0.13	1. CP	52	-0.7484164589144787	-0.3625175045266517
1: Study 7, c=0.13	1. CP	53	-0.6151685631799948	-0.5009259243910185
1: Study 7, c=0.13	1. CP	54	-0.8657380883582579	-0.3680905148927771
1: Study 7, c=0.13	1. CP	55	-0.6194329315138036	-1.1876850410920259
1: Study 7, c=0.13	1. CP	56	-1.7545387924664202	-0.29566042398331943
1: Study 7, c=0.13	1. CP	57	-0.4023894870203286	-0.8400267391538085
1: Study 7, c=0.13	1. CP	58	-1.3843484436651536	-0.416719960206901
1: Study 7, c=0.13	1. CP	59	-0.8477792873495653	-0.7703280976341377
1: Study 7, c=0.13	1. CP	60	-0.4535668814773219	-0.4420012878198106
1: Study 7, c=0.13	1. CP	61	-0.8501460112504681	-0.7294840858856949
1: Study 7, c=0.13	1. CP	62	-0.9760228832805642	-0.39296186050990217
1: Study 7, c=0.13	1. CP	63	-1.2819676473697266	-0.2929133567814299
1: Study 7, c=0.13	1. CP	64	-0.49624290313554836	-0.767327081784135
1: Study 7, c=0.13	1. CP	65	-0.5856901311307454	-0.9036597853330124
1: Study 7, c=0.13	1. CP	66	-1.03147988532134	-0.514280185513936
1: Study 7, c=0.13	1. CP	67	-1.1120745412847393	-0.49587515102465524
1: Study 7, c=0.13	1. CP	68	-0.8365117130639037	-0.5397373803596551
1: Study 7, c=0.13	1. CP	69	-0.9369935769750084	-0.9151027717742215
1: Study 7, c=0.13	1. CP	70	-0.5694702348623407	-0.5274914031195899
1: Study 7, c=0.13	1. CP	71	-1.4648667661365684	-0.4514861371041418
1: Study 7, c=0.13	1. CP	72	-1.8067134828864668	-0.1457583470700824
1: Study 7, c=0.13	1. CP	73	-1.8255713181798179	-0.1575647758357437
1: Study 7, c=0.13	1. CP	74	-1.366914836796786	-0.34827113853489206
1: Study 7, c=0.13	1. CP	75	-1.4262943301349653	-0.4218494924896698
1: Study 7, c=0.13	1. CP	76	-1.230074972154938	-0.4514283803516379
1: Study 7, c=0.13	1. CP	77	-1.1821539521224402	-0.4559165864965922
1: Study 7, c=0.13	1. CP	78	-1.041426150350087	-0.9531965329845263
1: Study 7, c=0.13	1. CP	79	-1.6369297358023682	-0.12754899617162774
1: Study 7, c=0.13	1. CP	80	-1.034170250790352	-0.2955794083050578
1: Study 7, c=0.13	1. CP	81	-0.5936796175050842	-0.4282160854632893
1: Study 7, c=0.13	1. CP	82	-1.5139846353711626	-0.4808631418157862
1: Study 7, c=0.13	1. CP	83	-0.4745346302208686	-0.3032487972044197
1: Study 7, c=0.13	1. CP	84	-0.6256006017663188	-0.6013176615647359
1: Study 7, c=0.13	1. CP	85	-0.5975221062488834	-0.0927346688277591
1: Study 7, c=0.13	1. CP	86	-1.8152621989099431	-0.3782131864706712
1: Study 7, c=0.13	1. CP	87	-1.3196717813269934	-0.611496782197388
1: Study 7, c=0.13	1. CP	88	-0.9874601220230057	-0.1455740836976873
1: Study 7, c=0.13	1. CP	89	-1.2371464958814073	-0.025803835179819788
1: Study 7, c=0.13	1. CP	90	-1.4619213059665686	-0.030440155122040242
1: Study 7, c=0.13	1. CP	91	-1.6496487372793145	-0.032048056205444764
1: Study 7, c=0.13	1. CP	92	-0.8328608045507342	-1.1901292287719347
1: Study 7, c=0.13	1. CP	93	-0.9075681075219267	-0.3081084133433576
1: Study 7, c=0.13	1. CP	94	-0.9080832089775202	-0.3562517150616988
1: Study 7, c=0.13	1. CP	95	-0.7621344255579301	-0.6588116575720908
1: Study 7, c=0.13	1. CP	96	-0.3496505781962941	-0.9330983092142573
1: Study 7, c=0.13	1. CP	97	-0.695829777825498	-0.3322039957400236
1: Study 7, c=0.13	1. CP	98	-1.4632337380082001	-0.14270567898145387
1: Study 7, c=0.13	1. CP	99	-1.3714680009625813	-0.297382899280123
1: Study 7, c=0.13	1. CP	100	-0.6951986818704793	-0.4213421942346704
1: Study 7, c=0.13	1. CP	101	-0.3875672696926759	-0.6434196963815121
1: Study 7, c=0.13	1. CP	102	-0.21145246812536067	0.6329015889112802
1: Study 7, c=0.13	1. CP	103	-0.08963059743550267	-0.23168661208678246
1: Study 7, c=0.13	1. CP	104	-0.0699674418526296	0.2591481440183261
1: Study 7, c=0.13	1. CP	105	0.27173475517409235	0.3237202864681867
1: Study 7, c=0.13	1. CP	106	-0.44980454224627153	-1.670347389033848
1: Study 7, c=0.13	1. CP	107	-0.9677643156347897	-0.6515323902442295
1: Study 7, c=0.13	1. CP	108	-0.23790102152135278	-1.4974277804364577
1: Study 7, c=0.13	1. CP	109	-0.8308390855782574	-0.5476940912981787
1: Study 7, c=0.13	1. CP	110	-0.6329287601572269	-1.0932995461127462
1: Study 7, c=0.13	1. CP	111	-0.5209875395583053	-0.36622036026291965
1: Study 7, c=0.13	1. CP	112	-1.0601396335123048	-0.5004520180557809
1: Study 7, c=0.13	1. CP	113	-1.1876015012524788	0.08237182128592103
1: Study 7, c=0.13	1. CP	114	-1.1542903651300287	-0.7129136814560972
1: Study 7, c=0.13	1. CP	115	-1.2636977142074552	-0.8935729314442108
1: Study 7, c=0.13	1. CP	116	-1.5089744535559757	-0.5231932511759437
1: Study 7, c=0.13	1. CP	117	-1.160473514313501	-0.619638289296433
1: Study 7, c=0.13	1. CP	118	-0.45661009669813546	-1.2115864394736486
1: Study 7, c=0.13	1. CP	119	-0.6024792602870187	-0.5390856665931489
1: Study 7, c=0.13	1. CP	120	-0.6711498330992791	-0.44339875172785975
1: Study 7, c=0.13	1. CP	121	-0.4593806460597822	-0.14795821746533455
1: Study 7, c=0.13	1. CP	122	-0.7988718208705597	-0.49327871591688255
1: Study 7, c=0.13	1. CP	123	-0.2960247511599122	-0.03477605369368751
1: Study 7, c=0.13	1. CP	124	-0.5234900213128123	0.14118674766345873
1: Study 7, c=0.13	1. CP	125	-0.03327373747561424	-0.30724394907468566
1: Study 7, c=0.13	1. CP	126	-0.7687971353629905	-0.3525392330092198
1: Study 7, c=0.13	1. CP	127	-0.49961775869400016	-0.6015267857873684
1: Study 7, c=0.13	1. CP	128	-1.4763308323826227	-0.1509239484602815
1: Study 7, c=0.13	1. CP	129	-0.7595744373573178	-0.626525156591288
1: Study 7, c=0.13	1. CP	130	-1.109986590614625	-0.46422895736592884
1: Study 7, c=0.13	1. CP	131	-0.7591463662715559	-0.7594006770899822
1: Study 7, c=0.13	1. CP	132	-0.9319050470073718	-0.5041684997395436
1: Study 7, c=0.13	1. CP	133	-0.510187276637192	-0.39851490079541513
1: Study 7, c=0.13	1. CP	134	-1.08436336492475	-0.8608557237678461
1: Study 7, c=0.13	1. CP	135	-0.8971978194402191	-0.26472550501376796
1: Study 7, c=0.13	1. CP	136	-0.8801260165241294	-0.3370043538256818
1: Study 7, c=0.13	1. CP	137	-0.37958413737712215	-0.6522312100133923
1: Study 7, c=0.13	1. CP	138	-1.0026470272929802	-0.27053276119340336
1: Study 7, c=0.13	1. CP	139	-1.441507028892342	-0.08232311133484035
1: Study 7, c=0.13	1. CP	140	-1.3964505408369805	-0.05792568245294024
1: Study 7, c=0.13	1. CP	141	-1.747918702245427	-0.21967955528976327
1: Study 7, c=0.13	1. CP	142	-0.3004246248531395	-0.9532790166016512
1: Study 7, c=0.13	1. CP	143	-1.4704002677026593	-0.19236125946738647
1: Study 7, c=0.13	1. CP	144	-1.2439984786110796	-0.24068058967738717
1: Study 7, c=0.13	1. CP	145	-1.0292772312058547	-0.2550836778398106
1: Study 7, c=0.13	1. CP	146	-0.4808556915007479	-0.641881289983009
1: Study 7, c=0.13	1. CP	147	-0.8605236127942812	-0.40352940514818036
1: Study 7, c=0.13	1. CP	148	-0.8958551611519283	-0.7116040742283254
1: Study 7, c=0.13	1. CP	149	-0.7504761254496883	-0.6697305630136638
1: Study 7, c=0.13	1. CP	150	-1.1040934344864743	-0.541680937038996
1: Study 7, c=0.13	1. CP	151	-1.1185167412987895	-0.48663429891251264
1: Study 7, c=0.13	1. CP	152	-1.1105716235602967	-0.5208846608720287
1: Study 7, c=0.13	1. CP	153	-1.0937182650297879	-0.5827752599528456
1: Study 7, c=0.13	1. CP	154	-1.1902809577127194	-0.44070612632870954
1: Study 7, c=0.13	1. CP	155	-1.4223787943646669	-0.37787231589690173
1: Study 7, c=0.13	1. CP	156	-0.9005068690485661	-0.47230453837739894
1: Study 7, c=0.13	1. CP	157	-2.1646226233148305	-0.11743993540519237
1: Study 7, c=0.13	1. CP	158	-2.247230442534705	-0.12093875699888909
1: Study 7, c=0.13	1. CP	159	-0.5172966975543536	-0.7857066794349002
1: Study 7, c=0.13	1. CP	160	-1.3028511586021414	-0.18151907596973094
1: Study 7, c=0.13	1. CP	161	-0.6901536708211354	-0.9124340589089188
1: Study 7, c=0.13	1. CP	162	-1.5239299088694311	-0.25547069131220623
1: Study 7, c=0.13	1. CP	163	-1.6398899946662715	-0.19774434799780394
1: Study 7, c=0.13	1. CP	164	-1.929382276275447	-0.18635346617609458
1: Study 7, c=0.13	1. CP	165	-2.138345542304924	-0.020161687272254494
1: Study 7, c=0.13	1. CP	166	-1.177587546142834	-0.4966376193470515
1: Study 7, c=0.13	1. CP	167	-0.5962927695270016	-0.2930506557030375
1: Study 7, c=0.13	1. CP	168	-0.3548263312021863	-0.4356608092364023
1: Study 7, c=0.13	1. CP	169	-0.3701170074197255	-0.42646623990552224
1: Study 7, c=0.13	1. CP	170	-0.7367935520519064	-0.49094656088386285
1: Study 7, c=0.13	1. CP	171	-0.9376991517831604	-0.2302426272082234
1: Study 7, c=0.13	1. CP	172	-0.5617394691425885	-0.08382468351058102
1: Study 7, c=0.13	1. CP	173	-0.6997936805084174	-0.12266171908147129
1: Study 7, c=0.13	1. CP	174	-0.7711615341866019	0.003481858711728961
1: Study 7, c=0.13	1. CP	175	-0.6341862196474733	-0.5891003687322275
1: Study 7, c=0.13	1. CP	176	-0.8384814132235904	-0.3859349095093356
1: Study 7, c=0.13	1. CP	177	-0.34377598560500866	-0.7525082980012007
1: Study 7, c=0.13	1. CP	178	-0.7367207580382658	-0.5147258680932297
1: Study 7, c=0.13	1. CP	179	-1.3562274020516867	-0.582066116741665
1: Study 7, c=0.13	1. CP	180	-0.7217297342444775	-0.6474609950793798
1: Study 7, c=0.13	1. CP	181	-0.7217297342444775	-0.6474609950793798
1: Study 7, c=0.13	1. CP	182	-0.9542504520707318	-0.596360321951222
1: Study 7, c=0.13	1. CP	183	-1.181744394726522	-0.30083218609546447
1: Study 7, c=0.13	1. CP	184	-0.9102884607202208	-0.5152937683277554
1: Study 7, c=0.13	1. CP	185	-0.8752417843521559	-0.4309945984678079
1: Study 7, c=0.13	1. CP	186	-1.3027442692794204	-0.315756282734165
1: Study 7, c=0.13	1. CP	187	-0.9432968367063862	-0.761984216665828
1: Study 7, c=0.13	1. CP	188	-0.10011411753382976	-0.11744216139126479
1: Study 7, c=0.13	1. CP	189	0.27484245729932844	-1.174157505492223
1: Study 7, c=0.13	1. CP	190	-0.1801118695114643	-0.7293277328691687
1: Study 7, c=0.13	1. CP	191	-1.1226662244094099	-0.08934531041230066
1: Study 7, c=0.13	1. CP	192	-0.6811239791502313	-1.1044163619108758
1: Study 7, c=0.13	1. CP	193	-2.2375166290296873	0.037949267250920335
1: Study 7, c=0.13	1. CP	194	-2.5263524811401408	-0.02140704509536448
1: Study 7, c=0.13	1. CP	195	-2.8405416665161773	-0.05850263290947705
1: Study 7, c=0.13	1. CP	196	-0.7479714202427694	-0.9219227456279927
1: Study 7, c=0.13	1. CP	197	-0.6858891234628895	-0.7922929623485344
1: Study 7, c=0.13	1. CP	198	-0.2718694020615371	-1.1846407438503745
1: Study 7, c=0.13	1. CP	199	-0.2718694020615371	-1.1846407438503745
1: Study 7, c=0.13	1. CP	200	-0.2674761592049337	-1.002715899655396
1: Study 7, c=0.13	1. CP	201	-0.7113805802362998	-0.8209932727074856
1: Study 7, c=0.13	1. CP	202	-1.8242109656832597	-0.04940830318528364
1: Study 7, c=0.13	1. CP	203	-1.6484616619558519	-0.2771271681548736
1: Study 7, c=0.13	1. CP	204	-1.2069951948916486	-0.6528043326095723
1: Study 7, c=0.13	1. CP	205	-0.37847051623447925	-1.0466642084431916
1: Study 7, c=0.13	1. CP	206	-0.7860529130956546	-0.6302950379531864
1: Study 7, c=0.13	1. CP	207	-0.7203251434605892	-0.5414707196544232
1: Study 7, c=0.13	1. CP	208	-1.652566225280163	-0.2079246460784647
1: Study 7, c=0.13	1. CP	209	-1.5128929901347892	-0.2519484486275521
1: Study 7, c=0.13	1. CP	210	-0.2293042186075861	-1.2691881433155776
1: Study 7, c=0.13	1. CP	211	-1.515715563286102	-0.048866117743164315
1: Study 7, c=0.13	1. CP	212	-1.0382898242396923	-0.9582976973663215
1: Study 7, c=0.13	1. CP	213	-1.2352404438496123	0.027363136893843565
1: Study 7, c=0.13	1. CP	214	-1.0933079126933152	-0.5670284713249897
1: Study 7, c=0.13	1. CP	215	-1.5883365095035809	-0.3180590925762948
1: Study 7, c=0.13	1. CP	216	-0.4287417979960603	-0.5164650834875114
1: Study 7, c=0.13	1. CP	217	-2.1456944459282745	-0.15766495327192628
1: Study 7, c=0.13	1. CP	218	-0.9961341117708067	0.10123130960283497
1: Study 7, c=0.13	1. CP	219	-1.4868638393136429	-0.6279730656566581
1: Study 7, c=0.13	1. CP	220	-0.6296894234570392	-0.49574807664079507
1: Study 7, c=0.13	1. CP	221	-1.0888917761720742	-0.46739105514514384
1: Study 7, c=0.13	1. CP	222	-0.49111770897370405	-0.793359936360255
1: Study 7, c=0.13	1. CP	223	0.162303302259573	-1.1954689332353934
1: Study 7, c=0.13	1. CP	224	-1.1560461857603754	-0.3601892968446712
1: Study 7, c=0.13	1. CP	225	-1.195288396342396	-0.46638329264900724
1: Study 7, c=0.13	1. CP	226	-1.7475386776183615	-0.3763453585018202
1: Study 7, c=0.13	1. CP	227	-2.2369551898796445	-0.16722254577427395
1: Study 7, c=0.13	1. CP	228	-1.2889608106351569	-0.02367973335299042
1: Study 7, c=0.13	1. CP	229	-1.4568679491979657	-0.20901448997344324
1: Study 7, c=0.13	1. CP	230	-0.633458983049803	-0.4864256435666042
1: Study 7, c=0.13	1. CP	231	-1.767973237247987	-0.2894105326874298
1: Study 7, c=0.13	1. CP	232	-0.758654482069476	-0.5804974577515681
1: Study 7, c=0.13	1. CP	233	-0.858931197028537	-0.3576126076381871
1: Study 7, c=0.13	1. CP	234	-0.8448172996802246	-0.8045348763362181
1: Study 7, c=0.13	1. CP	235	-0.8905959913441082	-0.4165552704028366
1: Study 7, c=0.13	1. CP	236	-1.4862973998228	-0.24342261544917554
1: Study 7, c=0.13	1. CP	237	-1.8832073063804824	-0.15421039189235
1: Study 7, c=0.13	1. CP	238	-2.0616764719117335	-0.22196342359028923
1: Study 7, c=0.13	1. CP	239	-1.1918967601075	-0.15021806197634047
1: Study 7, c=0.13	1. CP	240	-0.5759066202910409	-0.8889578788501146
1: Study 7, c=0.13	1. CP	241	-0.7665013126129375	-0.9039660130598804
1: Study 7, c=0.13	1. CP	242	-0.7104090901487288	-0.8033910844924372
1: Study 7, c=0.13	1. CP	243	-1.0747283840816522	-0.829310785787898
1: Study 7, c=0.13	1. CP	244	-0.5719695161985436	-1.2032853100748908
1: Study 7, c=0.13	1. CP	245	-0.0286079750780992	-1.050314019823511
1: Study 7, c=0.13	1. CP	246	-0.13815490235385147	-1.2329963828745822
1: Study 7, c=0.13	1. CP	247	-0.024325347105691092	-1.3814662013545815
1: Study 7, c=0.13	1. CP	248	-0.26959547773076825	-0.9039982543358538
1: Study 7, c=0.13	1. CP	249	-0.9070172224042252	-0.49906971121418003
1: Study 7, c=0.13	1. CP	250	-0.3262088221975511	-0.554582912586466
1: Study 7, c=0.13	1. CP	251	-0.8813027226754833	-0.4900815954547374
1: Study 7, c=0.13	1. CP	252	-1.1701418804648311	-0.40106032328965463
1: Study 7, c=0.13	1. CP	253	-2.224807779384921	-0.05810824314711527
1: Study 7, c=0.13	1. CP	254	-1.2821101167688382	-0.47344873486577466
1: Study 7, c=0.13	1. CP	255	-0.8547435076848762	-0.7235229318145818
1: Study 7, c=0.13	1. CP	256	-1.2646446599401118	-0.1800501493619971
1: Study 7, c=0.13	1. CP	257	-0.9127126682105857	-0.7463657234115265
1: Study 7, c=0.13	1. CP	258	-0.7648739287232317	-0.16592914088426708
1: Study 7, c=0.13	1. CP	259	-0.8854821558244439	-1.0137372167654264
1: Study 7, c=0.13	1. CP	260	-0.7705767338365016	-0.4766921539139722
1: Study 7, c=0.13	1. CP	261	-0.7973084343143474	-0.9739569499107937
1: Study 7, c=0.13	1. CP	262	-2.6786352015883517	0.08503666665511396
1: Study 7, c=0.13	1. CP	263	-3.6595833733165004	0.02501765820057614
1: Study 7, c=0.13	1. CP	264	-3.829255269204046	0.01748496778207612
1: Study 7, c=0.13	1. CP	265	-3.482129648089515	-0.021501156124394866
1: Study 7, c=0.13	1. CP	266	-3.6644675621171943	-0.010498715130143348
1: Study 7, c=0.13	1. CP	267	-0.591622103068693	-0.7347916410525992
1: Study 7, c=0.13	1. CP	268	-1.5703778266508088	-0.17794222099310655
1: Study 7, c=0.13	1. CP	269	-0.3283009953990251	-1.266024156047108
1: Study 7, c=0.13	1. CP	270	-2.0615631205999194	0.0375378197099895
1: Study 7, c=0.13	1. CP	271	-1.6780571681855374	-0.19978885552357223
1: Study 7, c=0.13	1. CP	272	-2.3738450335825303	-0.14451457852485045
1: Study 7, c=0.13	1. CP	273	-1.9279187785865493	-0.30106867721850616
1: Study 7, c=0.13	1. CP	274	-0.11192523827498757	-1.5968730115154488
1: Study 7, c=0.13	1. CP	275	-0.6035228904090388	-1.135503593873248
1: Study 7, c=0.13	1. CP	276	-0.7281718589840289	-0.9873237174817996
1: Study 7, c=0.13	1. CP	277	-1.2652371391533812	-0.8531012013362281
1: Study 7, c=0.13	1. CP	278	-0.7593388290320826	-0.5006620190682789
1: Study 7, c=0.13	1. CP	279	-1.3579143120085373	-0.14934658973160614
1: Study 7, c=0.13	1. CP	280	-0.9907822307584103	-0.7951793735348984
1: Study 7, c=0.13	1. CP	281	-0.8123221594852531	-1.067282419055289
1: Study 7, c=0.13	1. CP	282	-1.193603411039531	-0.7304895635331764
1: Study 7, c=0.13	1. CP	283	-1.1479541498073926	-0.04313276703127678
1: Study 7, c=0.13	1. CP	284	-2.053231592754929	-0.09726780314018546
1: Study 7, c=0.13	1. CP	285	-2.4180696404077366	-0.09626472913207039
1: Study 7, c=0.13	1. CP	286	-1.9723714028235533	-0.13585010889279717
1: Study 7, c=0.13	1. CP	287	-1.544407678296469	-0.2819434884626415
1: Study 7, c=0.13	1. CP	288	-2.2293745197409316	-0.18066001730059272
1: Study 7, c=0.13	1. CP	289	-1.564397538170014	-0.206582433274087
1: Study 7, c=0.13	1. CP	290	-2.003170687247846	-0.25189369428296293
1: Study 7, c=0.13	1. CP	291	-2.0489962718579893	-0.2238474472846407
1: Study 7, c=0.13	1. CP	292	-0.6094899179585574	-0.18171071330500888
1: Study 7, c=0.13	1. CP	293	-1.279028262615431	-0.40115569094474396
1: Study 7, c=0.13	1. CP	294	-0.5356590489397718	0.2381983660954824
1: Study 7, c=0.13	1. CP	295	-0.9919112168653149	-0.7112824231000906
1: Study 7, c=0.13	1. CP	296	-1.0001679726584047	-0.4190873901757328
1: Study 7, c=0.13	1. CP	297	-0.892676520012409	-0.4972572785236624
1: Study 7, c=0.13	1. CP	298	-0.7295781268956849	-0.9514767041367623
1: Study 7, c=0.13	1. CP	299	-1.854054179763632	-0.4531510071093886
1: Study 7, c=0.13	1. CP	300	-1.3149528445621959	-0.2993475536707012
1: Study 7, c=0.13	1. CP	301	-2.143984737831208	-0.20567123662123254
1: Study 7, c=0.13	1. CP	302	-2.4060114885162127	0.03513250693290246
1: Study 7, c=0.13	1. CP	303	-1.5122874551402858	0.06642831227792245
1: Study 7, c=0.13	1. CP	304	-0.7775197224177248	0.26862228558582796
1: Study 7, c=0.13	1. CP	305	-0.9048903271932771	-0.9585926700372855
1: Study 7, c=0.13	1. CP	306	-2.568115431430543	-0.10705539382319147
1: Study 7, c=0.13	1. CP	307	-2.3023307015899257	-0.08040984186323498
1: Study 7, c=0.13	1. CP	308	-3.2658853015945475	0.01912426937728304
1: Study 7, c=0.13	1. CP	309	-2.8215324103520096	0.04779429950114108
1: Study 7, c=0.13	1. CP	310	-1.558640372928085	0.05529357843103836
1: Study 7, c=0.13	1. CP	311	-1.963602712448472	-0.0256459770226037
1: Study 7, c=0.13	1. CP	312	-2.1634192492896425	-0.2259732154232744
1: Study 7, c=0.13	1. CP	313	-1.5826421822468855	-0.13228654803229703
1: Study 7, c=0.13	1. CP	314	-1.2405911036220347	-0.48491585761198586
1: Study 7, c=0.13	1. CP	315	-0.7840915179962278	-0.1955579705359715
1: Study 7, c=0.13	1. CP	316	-1.3689591637516951	-0.5558887826528441
1: Study 7, c=0.13	1. CP	317	-1.7708711846391227	-0.49893437470309077
1: Study 7, c=0.13	1. CP	318	-1.228072037845103	-0.09777594394748297
1: Study 7, c=0.13	1. CP	319	-1.1001520305153683	-0.8658499172577533
1: Study 7, c=0.13	1. CP	320	-0.4420441046678166	-1.6622184936026791
1: Study 7, c=0.13	1. CP	321	-1.167037421963888	-0.7406180321992198
1: Study 7, c=0.13	1. CP	322	-0.41755777527313503	-1.0543712267180099
1: Study 7, c=0.13	1. CP	323	-0.8924612340825703	-0.3794827059262142
1: Study 7, c=0.13	1. CP	324	-1.3486584277198748	-0.27698236341140064
1: Study 7, c=0.13	1. CP	325	-1.019115503545469	-0.4105798040144315
1: Study 7, c=0.13	1. CP	326	-0.7880067022553542	-0.6659402028290188
1: Study 7, c=0.13	1. CP	327	-1.4953198854771481	-0.19116266853233985
1: Study 7, c=0.13	1. CP	328	-0.6087049397995732	-1.0903826131625556
1: Study 7, c=0.13	1. CP	329	-0.9361933618240973	-0.5866013480954537
1: Study 7, c=0.13	1. CP	330	-1.4577250856305026	-0.3609361665404393
1: Study 7, c=0.13	1. CP	331	-0.3087871657825498	-0.48243075931218043
1: Study 7, c=0.13	1. CP	332	-0.010448744808192856	-0.39194405597349224
1: Study 7, c=0.13	1. CP	333	-0.6320733706890534	-0.4531659982038649
1: Study 7, c=0.13	1. CP	334	-0.7378029874029262	-0.345279008541218
1: Study 7, c=0.13	1. CP	335	-0.7072321456613414	-0.6404249334815892
1: Study 7, c=0.13	1. CP	336	-0.6440474990780751	-0.17696302850282283
1: Study 7, c=0.13	1. CP	337	-1.2084375553213602	-0.009130114595130885
1: Study 7, c=0.13	1. CP	338	-0.7899372411382768	0.08503745547941562
1: Study 7, c=0.13	1. CP	339	-2.507136891475898	-0.08026482791824806
1: Study 7, c=0.13	1. CP	340	-2.4384065286363685	0.019263514686049293
1: Study 7, c=0.13	1. CP	341	-2.895456415333097	-0.09032086769414704
1: Study 7, c=0.13	1. CP	342	-2.4483399888008504	0.022907502525004488
1: Study 7, c=0.13	1. CP	343	-2.2482258261812436	0.01848375582033436
1: Study 7, c=0.13	1. CP	344	-1.2551487303060098	-0.22506231420787481
1: Study 7, c=0.13	1. CP	345	-1.0915288633420392	-0.40535075455399167
1: Study 7, c=0.13	1. CP	346	-0.37017274415492496	-0.31753382094203153
1: Study 7, c=0.13	1. CP	347	-1.36565877480664	-0.21012548598526443
1: Study 7, c=0.13	1. CP	348	-0.9431959437690209	-0.6883847329603395
1: Study 7, c=0.13	1. CP	349	-0.9465122497856842	-0.37174909156089814
1: Study 7, c=0.13	1. CP	350	-0.7623257290421497	-0.5108024897951484
1: Study 7, c=0.13	1. CP	351	-0.8061854038486711	-0.1162436054262382
