panel	column	draw	log_group_sd	coordinate
1: 720 slope, ρ=0.06	1. CP	111	4.236770813728282	90.0973126926898
1: 720 slope, ρ=0.06	1. CP	112	4.11378325010754	-20.19585411912529
1: 720 slope, ρ=0.06	1. CP	113	3.7133944691841836	54.037308637642
1: 720 slope, ρ=0.06	1. CP	114	4.028964544152877	103.4217607426874
1: 720 slope, ρ=0.06	1. CP	115	4.187728343320706	-23.05422432499085
1: 720 slope, ρ=0.06	1. CP	116	4.02341100373129	5.413950224488303
1: 720 slope, ρ=0.06	1. CP	117	3.3767590284581246	31.296569280727027
1: 720 slope, ρ=0.06	1. CP	118	4.412030082909637	37.74326077196703
1: 720 slope, ρ=0.06	1. CP	119	4.344592120724513	43.54662584742182
1: 720 slope, ρ=0.06	1. CP	120	4.496875597553738	86.42092434984617
1: 720 slope, ρ=0.06	1. CP	121	4.0844324114234505	72.30310214535464
1: 720 slope, ρ=0.06	1. CP	122	3.899050141830526	12.045045066275925
1: 720 slope, ρ=0.06	1. CP	123	3.842221011734633	84.65643330739485
1: 720 slope, ρ=0.06	1. CP	124	4.43988902448136	8.328529003830369
1: 720 slope, ρ=0.06	1. CP	125	4.414412038351002	-1.3190768282716476
1: 720 slope, ρ=0.06	1. CP	126	3.759101798667069	80.52611786422455
1: 720 slope, ρ=0.06	1. CP	127	4.231937260064787	59.15566692271146
1: 720 slope, ρ=0.06	1. CP	128	4.427227326519689	2.6058085784467906
1: 720 slope, ρ=0.06	1. CP	129	4.005766093958694	112.17579898395417
1: 720 slope, ρ=0.06	1. CP	130	4.4405446172391	43.159132245403036
1: 720 slope, ρ=0.06	1. CP	131	3.942311783391708	22.08042476215205
1: 720 slope, ρ=0.06	1. CP	132	4.075908128584888	23.189202039284623
1: 720 slope, ρ=0.06	1. CP	133	4.5560714827984965	73.4014401647126
1: 720 slope, ρ=0.06	1. CP	134	4.673036325016312	92.39099447491526
1: 720 slope, ρ=0.06	1. CP	135	4.054822580847113	45.919508531504725
1: 720 slope, ρ=0.06	1. CP	136	4.117402623688839	84.09191199641734
1: 720 slope, ρ=0.06	1. CP	137	4.298822459169011	116.69664863357306
1: 720 slope, ρ=0.06	1. CP	138	4.118191993312227	23.050093539820423
1: 720 slope, ρ=0.06	1. CP	139	4.026174710463429	93.5029371472797
1: 720 slope, ρ=0.06	1. CP	140	3.9137173323531087	62.672258254531684
1: 720 slope, ρ=0.06	1. CP	141	4.071407598092185	35.70934465789726
1: 720 slope, ρ=0.06	1. CP	142	4.116471143751531	50.7117918025514
1: 720 slope, ρ=0.06	1. CP	143	3.9043726596002934	50.928525376684924
1: 720 slope, ρ=0.06	1. CP	144	3.9902546911622774	31.351987649608482
1: 720 slope, ρ=0.06	1. CP	145	3.892310434797647	-0.47342230161622467
1: 720 slope, ρ=0.06	1. CP	146	4.179152931081273	-36.966398153349175
1: 720 slope, ρ=0.06	1. CP	147	4.1348648715637095	71.83940143233202
1: 720 slope, ρ=0.06	1. CP	148	4.119436095048165	51.458312021608215
1: 720 slope, ρ=0.06	1. CP	149	3.832629569656177	63.696816483945746
1: 720 slope, ρ=0.06	1. CP	150	3.883826893455129	6.6023098937162885
1: 720 slope, ρ=0.06	1. CP	151	3.892059862797712	-10.722445715057333
1: 720 slope, ρ=0.06	1. CP	152	3.533447431994502	16.764109717146418
1: 720 slope, ρ=0.06	1. CP	153	4.257626571728207	64.63672422024507
1: 720 slope, ρ=0.06	1. CP	154	3.538811477876027	-6.489766069274516
1: 720 slope, ρ=0.06	1. CP	155	3.735989893778608	30.819936009677917
1: 720 slope, ρ=0.06	1. CP	156	4.349109423684917	102.31095691530194
1: 720 slope, ρ=0.06	1. CP	157	4.083928631265276	35.434442139799366
1: 720 slope, ρ=0.06	1. CP	158	3.8117566405055814	49.95678632917402
1: 720 slope, ρ=0.06	1. CP	159	4.429502259421622	-15.7001470198596
1: 720 slope, ρ=0.06	1. CP	160	4.177294994321174	37.04287222788995
1: 720 slope, ρ=0.06	1. CP	161	3.810597851819613	45.01649001952942
1: 720 slope, ρ=0.06	1. CP	162	4.646508868791146	51.21894804642058
1: 720 slope, ρ=0.06	1. CP	163	4.230748234410817	6.1316235235143
1: 720 slope, ρ=0.06	1. CP	164	3.748394593530184	38.526230217873746
1: 720 slope, ρ=0.06	1. CP	165	3.8167919515192663	10.189540984944507
1: 720 slope, ρ=0.06	1. CP	166	3.8913594796885036	-7.714302375193462
1: 720 slope, ρ=0.06	1. CP	167	3.9648120939324145	26.084622636675064
1: 720 slope, ρ=0.06	1. CP	168	3.6057355462663394	17.727749145141352
1: 720 slope, ρ=0.06	1. CP	169	4.36175156373026	44.65535590272101
1: 720 slope, ρ=0.06	1. CP	170	4.0271116784405585	-1.5295272937422837
1: 720 slope, ρ=0.06	1. CP	171	4.091498543706439	6.102929820860481
1: 720 slope, ρ=0.06	1. CP	172	4.006790389286097	10.145373074950285
1: 720 slope, ρ=0.06	1. CP	173	4.087500464699047	21.53532266056633
1: 720 slope, ρ=0.06	1. CP	174	4.101687786973275	-20.295242283500485
1: 720 slope, ρ=0.06	1. CP	175	4.307111250818175	59.38835658810217
1: 720 slope, ρ=0.06	1. CP	176	4.112466142444034	28.17135637358966
1: 720 slope, ρ=0.06	1. CP	177	4.3587969904972415	49.98689144724924
1: 720 slope, ρ=0.06	1. CP	178	3.853905211463801	23.017455492988617
1: 720 slope, ρ=0.06	1. CP	179	4.123228468613543	11.11033740027608
1: 720 slope, ρ=0.06	1. CP	180	4.120987324978176	28.094663460694008
1: 720 slope, ρ=0.06	1. CP	181	4.486272554742311	-53.27214645765676
1: 720 slope, ρ=0.06	1. CP	182	4.089498263371506	16.477638686932593
1: 720 slope, ρ=0.06	1. CP	183	4.157483984288176	-93.62183859393852
1: 720 slope, ρ=0.06	1. CP	184	4.215278674876648	166.71147833714045
1: 720 slope, ρ=0.06	1. CP	185	4.333293196411539	-77.91442677842585
1: 720 slope, ρ=0.06	1. CP	186	3.663502489809309	34.07008819997061
1: 720 slope, ρ=0.06	1. CP	187	4.034086414511885	93.9924962589668
1: 720 slope, ρ=0.06	1. CP	188	3.997434684859934	25.279394831542632
1: 720 slope, ρ=0.06	1. CP	189	3.987752443168035	15.414709179624467
1: 720 slope, ρ=0.06	1. CP	190	4.310955944989433	5.369089294913664
1: 720 slope, ρ=0.06	1. CP	191	3.783155120676144	2.8085338219637137
1: 720 slope, ρ=0.06	1. CP	192	4.351376489796923	44.085849760480436
1: 720 slope, ρ=0.06	1. CP	193	3.6085045852886863	65.10165986419008
1: 720 slope, ρ=0.06	1. CP	194	4.344520343032061	23.90143435447324
1: 720 slope, ρ=0.06	1. CP	195	4.237139076331992	2.0074270938323906
1: 720 slope, ρ=0.06	1. CP	196	4.0868209428310855	40.18200770310139
1: 720 slope, ρ=0.06	1. CP	197	4.005355005597796	33.41184390243603
1: 720 slope, ρ=0.06	1. CP	198	4.168686602712432	-3.3456488617159152
1: 720 slope, ρ=0.06	1. CP	199	3.875930243672933	34.32185211122106
1: 720 slope, ρ=0.06	1. CP	200	4.157169130014193	4.1646056319726625
1: 720 slope, ρ=0.06	1. CP	201	3.926377883857466	-0.49344493444610293
1: 720 slope, ρ=0.06	1. CP	202	3.999277845473214	98.2328471241351
1: 720 slope, ρ=0.06	1. CP	203	4.0308362087438265	87.4837799340061
1: 720 slope, ρ=0.06	1. CP	204	4.267383954130394	57.13053964083528
1: 720 slope, ρ=0.06	1. CP	205	3.934751845432882	27.784621527219834
1: 720 slope, ρ=0.06	1. CP	206	4.3223651123920845	12.40676697601156
1: 720 slope, ρ=0.06	1. CP	207	3.866635276523026	47.82564675159595
1: 720 slope, ρ=0.06	1. CP	208	4.105918256556947	37.95485393956384
1: 720 slope, ρ=0.06	1. CP	209	4.126343625285914	37.50241417190622
1: 720 slope, ρ=0.06	1. CP	210	4.049727460153366	45.947912978484936
1: 720 slope, ρ=0.06	1. CP	211	4.004126682966836	53.767942498536506
1: 720 slope, ρ=0.06	1. CP	212	4.117066814065929	-15.347327302520988
1: 720 slope, ρ=0.06	1. CP	213	3.596269946292351	44.46610588615881
1: 720 slope, ρ=0.06	1. CP	214	3.8060443091907668	51.31607660850437
1: 720 slope, ρ=0.06	1. CP	215	3.80379632900917	0.2782291805516621
1: 720 slope, ρ=0.06	1. CP	216	4.096213332738161	-71.54037236016818
1: 720 slope, ρ=0.06	1. CP	217	4.109894123723494	54.92866896032957
1: 720 slope, ρ=0.06	1. CP	218	3.976348285053878	17.497364551693934
1: 720 slope, ρ=0.06	1. CP	219	4.02236591239962	8.804579197944797
1: 720 slope, ρ=0.06	1. CP	220	3.9145789900642365	59.04159289968226
1: 720 slope, ρ=0.06	1. CP	221	3.8272732844920583	-23.126427808599722
1: 720 slope, ρ=0.06	1. CP	222	4.153820866188432	-12.788805109760652
1: 720 slope, ρ=0.06	1. CP	223	4.518822032270182	26.155103606676036
1: 720 slope, ρ=0.06	1. CP	224	3.975739316274884	51.96258662170558
1: 720 slope, ρ=0.06	1. CP	225	3.7407086602589366	-17.01591109527019
1: 720 slope, ρ=0.06	1. CP	226	4.182464570236448	-19.056979887657477
1: 720 slope, ρ=0.06	1. CP	227	3.863142455805674	18.98436147531777
1: 720 slope, ρ=0.06	1. CP	228	4.053583333270433	-46.68688393100511
1: 720 slope, ρ=0.06	1. CP	229	3.8320524738342616	81.58437590611109
1: 720 slope, ρ=0.06	1. CP	230	4.290102087454782	42.53539048868143
1: 720 slope, ρ=0.06	1. CP	231	4.030471305736237	29.62230888347745
1: 720 slope, ρ=0.06	1. CP	232	4.107965415973238	27.73998287014699
1: 720 slope, ρ=0.06	1. CP	233	3.578787932260584	37.33578125327415
1: 720 slope, ρ=0.06	1. CP	234	4.285977078737033	59.33986274883065
1: 720 slope, ρ=0.06	1. CP	235	3.6182116631079158	8.956235450859353
1: 720 slope, ρ=0.06	1. CP	236	3.668962111867551	17.220553662226095
1: 720 slope, ρ=0.06	1. CP	237	4.283814889321374	-37.40758191251453
1: 720 slope, ρ=0.06	1. CP	238	4.112945509278213	85.81658585826929
1: 720 slope, ρ=0.06	1. CP	239	3.705287160516299	16.81976602792988
1: 720 slope, ρ=0.06	1. CP	240	4.069962402942549	-4.010661878037681
1: 720 slope, ρ=0.06	1. CP	241	4.154337223485789	25.719931867621185
1: 720 slope, ρ=0.06	1. CP	242	3.6456362262851805	37.02133776993085
1: 720 slope, ρ=0.06	1. CP	243	3.8372740918295927	63.248276852151335
1: 720 slope, ρ=0.06	1. CP	244	3.9709387574062127	-12.705205320348526
1: 720 slope, ρ=0.06	1. CP	245	3.7661540630663413	53.90380103947266
1: 720 slope, ρ=0.06	1. CP	246	3.840350578466831	56.14648821132968
1: 720 slope, ρ=0.06	1. CP	247	4.254033967778411	105.49904216494552
1: 720 slope, ρ=0.06	1. CP	248	4.410194324402657	-42.740224451523446
1: 720 slope, ρ=0.06	1. CP	249	3.767351264437398	67.42005662142842
1: 720 slope, ρ=0.06	1. CP	250	3.951693641798555	41.974746348369564
1: 720 slope, ρ=0.06	1. CP	251	3.7293319988659093	34.01946633120487
1: 720 slope, ρ=0.06	1. CP	252	3.8238818250798365	19.887113854082607
1: 720 slope, ρ=0.06	1. CP	253	3.7891238079585587	14.394652766348052
1: 720 slope, ρ=0.06	1. CP	254	4.0876254584535	74.54647837342591
1: 720 slope, ρ=0.06	1. CP	255	3.9134852276044754	15.433443528840222
1: 720 slope, ρ=0.06	1. CP	256	4.065532521193433	55.2349322222974
1: 720 slope, ρ=0.06	1. CP	257	3.9591367566466116	14.950307053144634
1: 720 slope, ρ=0.06	1. CP	258	4.2683070599393185	38.83305255077945
1: 720 slope, ρ=0.06	1. CP	259	4.275567364567054	2.4003600074988043
1: 720 slope, ρ=0.06	1. CP	260	4.290290526770158	74.87383605705006
1: 720 slope, ρ=0.06	1. CP	261	4.256043528451777	56.06440819965755
1: 720 slope, ρ=0.06	1. CP	262	3.9813010265314044	-16.741524276168455
1: 720 slope, ρ=0.06	1. CP	263	4.159745697035036	62.28767516731457
1: 720 slope, ρ=0.06	1. CP	264	3.8186143968004833	17.778870776044798
1: 720 slope, ρ=0.06	1. CP	265	3.970940244969278	31.95255981812445
1: 720 slope, ρ=0.06	1. CP	266	4.317755426681846	30.293108251689915
1: 720 slope, ρ=0.06	1. CP	267	3.7069070758873695	11.180660401816866
1: 720 slope, ρ=0.06	1. CP	268	3.945982892388842	23.965393902533023
1: 720 slope, ρ=0.06	1. CP	269	3.6906651310646366	60.1841597952079
1: 720 slope, ρ=0.06	1. CP	270	4.037379433987838	9.595201773605517
1: 720 slope, ρ=0.06	1. CP	271	4.263453703745296	58.45935751650809
1: 720 slope, ρ=0.06	1. CP	272	4.179704255104295	75.48524833859321
1: 720 slope, ρ=0.06	1. CP	273	4.13964359679789	91.71677700883355
1: 720 slope, ρ=0.06	1. CP	274	3.8374068622760147	-59.49716209695187
1: 720 slope, ρ=0.06	1. CP	275	3.969955918226623	-25.08853675662766
1: 720 slope, ρ=0.06	1. CP	276	3.9376858051536816	-2.750524322825491
1: 720 slope, ρ=0.06	1. CP	277	4.02495186371876	38.957544818670485
1: 720 slope, ρ=0.06	1. CP	278	3.8424893462553027	-15.587813323316055
1: 720 slope, ρ=0.06	1. CP	279	4.222638034201365	34.29579058054278
1: 720 slope, ρ=0.06	1. CP	280	4.364895549026921	82.79354130118932
1: 720 slope, ρ=0.06	1. CP	281	3.8636616089728126	13.390130526139693
1: 720 slope, ρ=0.06	1. CP	282	3.9168817328152605	-38.65168872491413
1: 720 slope, ρ=0.06	1. CP	283	4.06202584566627	69.92773259218518
1: 720 slope, ρ=0.06	1. CP	284	3.985821707547932	37.52137983214462
1: 720 slope, ρ=0.06	1. CP	285	4.357776407508359	26.173563774112345
1: 720 slope, ρ=0.06	1. CP	286	4.301354725826695	77.03544103573263
1: 720 slope, ρ=0.06	1. CP	287	3.986733979978062	76.43163721316924
1: 720 slope, ρ=0.06	1. CP	288	3.9579032075695975	83.3711367085734
1: 720 slope, ρ=0.06	1. CP	289	4.586316024892146	82.27772711542819
1: 720 slope, ρ=0.06	1. CP	290	4.268731409454167	52.89413086239376
1: 720 slope, ρ=0.06	1. CP	291	3.90864330550896	30.492776815965648
1: 720 slope, ρ=0.06	1. CP	292	4.504167517004512	16.788992000162217
1: 720 slope, ρ=0.06	1. CP	293	3.6874878608195387	43.593596261402844
1: 720 slope, ρ=0.06	1. CP	294	4.314069843607299	59.19932606681048
1: 720 slope, ρ=0.06	1. CP	295	3.934547389456528	5.10101907977954
1: 720 slope, ρ=0.06	1. CP	296	4.054188906607022	47.707416859268825
1: 720 slope, ρ=0.06	1. CP	297	3.9313464921667536	19.65201045183541
1: 720 slope, ρ=0.06	1. CP	298	4.124754206152335	0.9145667142322083
1: 720 slope, ρ=0.06	1. CP	299	4.243972884195638	56.722223315400875
1: 720 slope, ρ=0.06	1. CP	300	4.081708361090473	-21.14037427252245
1: 720 slope, ρ=0.06	1. CP	301	4.065739533499652	39.07790864414358
1: 720 slope, ρ=0.06	1. CP	302	4.069525175301491	59.89560986716021
1: 720 slope, ρ=0.06	1. CP	303	4.311507410520226	61.294039822009985
1: 720 slope, ρ=0.06	1. CP	304	4.269812926066453	29.2682220605353
1: 720 slope, ρ=0.06	1. CP	305	4.361715120632365	59.72444601169444
1: 720 slope, ρ=0.06	1. CP	306	4.037995635025643	81.82819252416402
1: 720 slope, ρ=0.06	1. CP	307	3.9098769462839824	88.08032999595858
1: 720 slope, ρ=0.06	1. CP	308	3.9449631947975905	80.317378845921
1: 720 slope, ρ=0.06	1. CP	309	4.131751102232287	49.900603440029016
1: 720 slope, ρ=0.06	1. CP	310	4.071033359627959	35.58156962456093
1: 720 slope, ρ=0.06	1. CP	311	4.1313248844605965	45.01075609362615
1: 720 slope, ρ=0.06	1. CP	312	4.131818820950724	-57.83763389833996
1: 720 slope, ρ=0.06	1. CP	313	4.01596359958491	18.383538945578707
1: 720 slope, ρ=0.06	1. CP	314	4.044618543578424	68.75569687135778
1: 720 slope, ρ=0.06	1. CP	315	4.354300915477987	60.02838451104704
1: 720 slope, ρ=0.06	1. CP	316	3.9770775834752468	41.91269371681561
1: 720 slope, ρ=0.06	1. CP	317	3.7311270717880944	40.11046071235723
1: 720 slope, ρ=0.06	1. CP	318	3.962721108584057	23.276874377985436
1: 720 slope, ρ=0.06	1. CP	319	4.013887156029869	80.68321425428368
1: 720 slope, ρ=0.06	1. CP	320	4.005450275820572	74.81079386104128
1: 720 slope, ρ=0.06	1. CP	321	4.367594824716978	44.93551733356833
1: 720 slope, ρ=0.06	1. CP	322	4.203038765686467	85.46313441808327
1: 720 slope, ρ=0.06	1. CP	323	3.729075350540266	55.025587914081214
1: 720 slope, ρ=0.06	1. CP	324	3.9901727315929136	29.353315457542138
1: 720 slope, ρ=0.06	1. CP	325	3.714299348036642	39.16252235213485
1: 720 slope, ρ=0.06	1. CP	326	4.258324290863166	-8.83798803018567
1: 720 slope, ρ=0.06	1. CP	327	3.9072232266576297	38.50468832090165
1: 720 slope, ρ=0.06	1. CP	328	4.0566097431478925	45.568719209379665
1: 720 slope, ρ=0.06	1. CP	329	3.7722391745052652	-12.822291736955286
1: 720 slope, ρ=0.06	1. CP	330	3.7800807610026186	-10.298376587793385
1: 720 slope, ρ=0.06	1. CP	331	3.7438586345254325	-14.110731980864514
1: 720 slope, ρ=0.06	1. CP	332	4.268814081431076	-38.393410854352034
1: 720 slope, ρ=0.06	1. CP	333	4.238744773578653	5.567188147147938
1: 720 slope, ρ=0.06	1. CP	334	4.006803469621462	2.2818554511444873
1: 720 slope, ρ=0.06	1. CP	335	4.0801477021851555	-20.458029683790066
1: 720 slope, ρ=0.06	1. CP	336	3.937761860631537	94.10624240304625
1: 720 slope, ρ=0.06	1. CP	337	4.176697126530161	-23.961497992474833
1: 720 slope, ρ=0.06	1. CP	338	3.9432421451436026	56.763495637270516
1: 720 slope, ρ=0.06	1. CP	339	4.257259676306326	43.18106696447646
1: 720 slope, ρ=0.06	1. CP	340	3.864875679461897	47.391557127639274
1: 720 slope, ρ=0.06	1. CP	341	4.0648314311728	-20.29463816806694
1: 720 slope, ρ=0.06	1. CP	342	4.527243830220158	4.662164159330892
1: 720 slope, ρ=0.06	1. CP	343	4.343975984434877	69.75225745207548
1: 720 slope, ρ=0.06	1. CP	344	3.8854067358689615	48.76248313286219
1: 720 slope, ρ=0.06	1. CP	345	3.675107068587042	60.624331846150504
1: 720 slope, ρ=0.06	1. CP	346	4.113830277441491	3.3040096194637343
1: 720 slope, ρ=0.06	1. CP	347	4.036556503598138	39.42879921746917
1: 720 slope, ρ=0.06	1. CP	348	3.9488742712690064	26.460292914423114
1: 720 slope, ρ=0.06	1. CP	349	4.431629818075717	1.8138338551149928
1: 720 slope, ρ=0.06	1. CP	350	4.138150982314515	-2.150326785110501
1: 720 slope, ρ=0.06	1. CP	351	4.475791672889899	28.223179961986894
1: 720 slope, ρ=0.06	1. CP	352	3.9172630339315964	32.418277065916044
1: 720 slope, ρ=0.06	1. CP	353	4.06930054158874	63.56350646130525
