panel	column	draw	log_group_sd	coordinate
1: 718 slope, c=0.60	1. CP	61	4.146947839750263	170.81435663061364
1: 718 slope, c=0.60	1. CP	62	4.037566304490555	114.20013859516327
1: 718 slope, c=0.60	1. CP	63	4.054556720443273	182.6286123015367
1: 718 slope, c=0.60	1. CP	64	3.7406770529114715	156.92303239820632
1: 718 slope, c=0.60	1. CP	65	3.9890512254122026	81.030606846641
1: 718 slope, c=0.60	1. CP	66	3.8018303932442867	137.97163927879902
1: 718 slope, c=0.60	1. CP	67	4.274526887091599	182.29355315728398
1: 718 slope, c=0.60	1. CP	68	4.101684194059106	194.00895064479906
1: 718 slope, c=0.60	1. CP	69	4.267028079097774	138.800578737801
1: 718 slope, c=0.60	1. CP	70	4.021458116712204	164.43414433000999
1: 718 slope, c=0.60	1. CP	71	4.32340621915751	182.2491298551491
1: 718 slope, c=0.60	1. CP	72	4.089843776505168	186.16514321922085
1: 718 slope, c=0.60	1. CP	73	4.0663101180542895	201.1566496435155
1: 718 slope, c=0.60	1. CP	74	3.979038726466762	174.51909012467323
1: 718 slope, c=0.60	1. CP	75	3.8661856476142695	178.21718386344222
1: 718 slope, c=0.60	1. CP	76	4.314064100679911	176.94021607507102
1: 718 slope, c=0.60	1. CP	77	3.7821736635951035	194.92518595291742
1: 718 slope, c=0.60	1. CP	78	3.7211524357058523	131.51165341027996
1: 718 slope, c=0.60	1. CP	79	4.27953876790115	151.3098712378215
1: 718 slope, c=0.60	1. CP	80	3.6163737097812274	161.12834900617818
1: 718 slope, c=0.60	1. CP	81	4.385877595378534	185.2374351492158
1: 718 slope, c=0.60	1. CP	82	4.057586253831684	166.32025084767056
1: 718 slope, c=0.60	1. CP	83	4.387917889125894	187.29532853692547
1: 718 slope, c=0.60	1. CP	84	3.6558346132642945	171.7799183486473
1: 718 slope, c=0.60	1. CP	85	4.241383757036466	168.1790622323988
1: 718 slope, c=0.60	1. CP	86	4.049692953094179	158.81030371935495
1: 718 slope, c=0.60	1. CP	87	3.7645082171767466	130.7351197120596
1: 718 slope, c=0.60	1. CP	88	3.6858304538624553	133.38231008533296
1: 718 slope, c=0.60	1. CP	89	4.054070956132179	246.59862350356684
1: 718 slope, c=0.60	1. CP	90	4.485608403086162	142.38124744567054
1: 718 slope, c=0.60	1. CP	91	3.844385927999512	189.99683776483906
1: 718 slope, c=0.60	1. CP	92	4.049202206122089	164.88392036841176
1: 718 slope, c=0.60	1. CP	93	3.937689989011228	127.86373133298613
1: 718 slope, c=0.60	1. CP	94	4.176595506474837	190.8225670642226
1: 718 slope, c=0.60	1. CP	95	3.8988957674766183	127.3007217712186
1: 718 slope, c=0.60	1. CP	96	4.458871495070925	208.9866275513408
1: 718 slope, c=0.60	1. CP	97	4.15763077890561	219.22218514931907
1: 718 slope, c=0.60	1. CP	98	4.174691369921407	167.33997187377412
1: 718 slope, c=0.60	1. CP	99	4.307861123209478	152.61302514703013
1: 718 slope, c=0.60	1. CP	100	3.962749130169466	170.725944603631
1: 718 slope, c=0.60	1. CP	101	3.8485545114829667	153.0338403297048
1: 718 slope, c=0.60	1. CP	102	4.307438035083519	167.98474166140372
1: 718 slope, c=0.60	1. CP	103	3.9356557369187923	228.5069808177512
1: 718 slope, c=0.60	1. CP	104	4.506338163298017	141.12829029075144
1: 718 slope, c=0.60	1. CP	105	3.931799760220659	239.75333817276373
1: 718 slope, c=0.60	1. CP	106	4.317532461724998	91.49634098620484
1: 718 slope, c=0.60	1. CP	107	3.9871459142407284	105.2529780877282
1: 718 slope, c=0.60	1. CP	108	3.8975292634387055	120.55203189063097
1: 718 slope, c=0.60	1. CP	109	4.071936799545187	209.6750189583965
1: 718 slope, c=0.60	1. CP	110	4.067510732041832	122.04177796418082
1: 718 slope, c=0.60	1. CP	111	4.3182232784763	191.07899581718928
1: 718 slope, c=0.60	1. CP	112	4.058633614501484	182.0879088874851
1: 718 slope, c=0.60	1. CP	113	4.181835272246165	193.47938104165732
1: 718 slope, c=0.60	1. CP	114	4.351008053162099	238.32847084914394
1: 718 slope, c=0.60	1. CP	115	4.093408317072645	178.10244007433744
1: 718 slope, c=0.60	1. CP	116	4.028525037062768	165.30850243516178
1: 718 slope, c=0.60	1. CP	117	4.107969212700524	203.29455039299833
1: 718 slope, c=0.60	1. CP	118	3.8835936873100994	164.95382894670604
1: 718 slope, c=0.60	1. CP	119	3.854149323804771	120.87041494416447
1: 718 slope, c=0.60	1. CP	120	3.9294338130136883	188.94063316306216
1: 718 slope, c=0.60	1. CP	121	3.9830157731324958	214.12423750216774
1: 718 slope, c=0.60	1. CP	122	4.571360481510411	215.9611434851288
1: 718 slope, c=0.60	1. CP	123	4.31904632482609	190.89652666526473
1: 718 slope, c=0.60	1. CP	124	4.0775829527537235	180.8955339753125
1: 718 slope, c=0.60	1. CP	125	4.164817012375451	152.73311333867267
1: 718 slope, c=0.60	1. CP	126	3.715606495537015	169.94001324068313
1: 718 slope, c=0.60	1. CP	127	3.942095944923657	200.8005724819187
1: 718 slope, c=0.60	1. CP	128	4.133199043397657	139.57968591953264
1: 718 slope, c=0.60	1. CP	129	4.1048680816744865	160.7169096995824
1: 718 slope, c=0.60	1. CP	130	3.8794459820808354	187.3205167170726
1: 718 slope, c=0.60	1. CP	131	3.795790326058431	113.32712269182788
1: 718 slope, c=0.60	1. CP	132	3.8599740440687125	154.2428699731504
1: 718 slope, c=0.60	1. CP	133	3.935200194732603	140.0351423832251
1: 718 slope, c=0.60	1. CP	134	3.6753899227252638	57.7067868980392
1: 718 slope, c=0.60	1. CP	135	3.838325572439938	165.7560577862989
1: 718 slope, c=0.60	1. CP	136	4.020108952080801	140.30460045761717
1: 718 slope, c=0.60	1. CP	137	3.976789385980789	127.87024933305818
1: 718 slope, c=0.60	1. CP	138	4.1549782160572	126.64145311167269
1: 718 slope, c=0.60	1. CP	139	4.1260383230671644	245.088868204193
1: 718 slope, c=0.60	1. CP	140	4.156034361632282	122.36449336148284
1: 718 slope, c=0.60	1. CP	141	4.089204948632363	236.03389196847783
1: 718 slope, c=0.60	1. CP	142	3.9414123233474827	113.21786504167741
1: 718 slope, c=0.60	1. CP	143	4.362311044349258	197.2729445301064
1: 718 slope, c=0.60	1. CP	144	4.193671437146465	234.51980684198148
1: 718 slope, c=0.60	1. CP	145	4.2123755011360595	186.164772279174
1: 718 slope, c=0.60	1. CP	146	3.978074345689418	143.94980619033825
1: 718 slope, c=0.60	1. CP	147	4.039461431278886	179.21097274166354
1: 718 slope, c=0.60	1. CP	148	4.194807359285436	141.99539539438632
1: 718 slope, c=0.60	1. CP	149	4.415349015112835	204.60933914279792
1: 718 slope, c=0.60	1. CP	150	3.9673732316800754	146.4964327544329
1: 718 slope, c=0.60	1. CP	151	4.1717496414497095	215.81279351624426
1: 718 slope, c=0.60	1. CP	152	4.1182127172760294	181.61034027717005
1: 718 slope, c=0.60	1. CP	153	4.148730827811797	181.25003714840162
1: 718 slope, c=0.60	1. CP	154	4.204170220117802	184.4598582786139
1: 718 slope, c=0.60	1. CP	155	4.178970352972458	235.8660565991147
1: 718 slope, c=0.60	1. CP	156	4.000624544857535	164.79566429038795
1: 718 slope, c=0.60	1. CP	157	4.142501801678534	239.730329330835
1: 718 slope, c=0.60	1. CP	158	4.170233061386097	198.14850891272465
1: 718 slope, c=0.60	1. CP	159	4.116190086234017	182.50128521174452
1: 718 slope, c=0.60	1. CP	160	4.009711229508388	185.71560114540372
1: 718 slope, c=0.60	1. CP	161	4.203680411107162	170.0150879932018
1: 718 slope, c=0.60	1. CP	162	4.200358138097623	154.98218526227723
1: 718 slope, c=0.60	1. CP	163	3.9118717991318483	162.3640039040872
1: 718 slope, c=0.60	1. CP	164	4.393110969330223	206.4677122803887
1: 718 slope, c=0.60	1. CP	165	3.800320951681055	166.25554653223568
1: 718 slope, c=0.60	1. CP	166	4.112908218462087	105.00030101659323
1: 718 slope, c=0.60	1. CP	167	4.301727063037954	221.88067092913613
1: 718 slope, c=0.60	1. CP	168	4.328758703313919	229.38203913909607
1: 718 slope, c=0.60	1. CP	169	3.988882822797053	89.8456543100093
1: 718 slope, c=0.60	1. CP	170	4.148056930689482	217.13546355969112
1: 718 slope, c=0.60	1. CP	171	4.260425152014026	175.09349909768085
1: 718 slope, c=0.60	1. CP	172	4.109022921750019	199.5753350178042
1: 718 slope, c=0.60	1. CP	173	4.393866055498095	240.38403607378504
1: 718 slope, c=0.60	1. CP	174	3.8867911825456067	124.37228381885622
1: 718 slope, c=0.60	1. CP	175	3.91574492746246	132.79467182671473
1: 718 slope, c=0.60	1. CP	176	4.2668156415235945	222.35927667317765
1: 718 slope, c=0.60	1. CP	177	4.085486544330763	146.37498843090725
1: 718 slope, c=0.60	1. CP	178	3.9588320750332473	122.41461328694712
1: 718 slope, c=0.60	1. CP	179	3.7028712451578727	189.86902043330895
1: 718 slope, c=0.60	1. CP	180	4.319901620859975	138.91749687141987
1: 718 slope, c=0.60	1. CP	181	4.169317473123169	170.12041007506056
1: 718 slope, c=0.60	1. CP	182	4.332022660005531	135.85694043451957
1: 718 slope, c=0.60	1. CP	183	4.232269587951702	205.94459122411894
1: 718 slope, c=0.60	1. CP	184	4.117690321504385	175.6216102334951
1: 718 slope, c=0.60	1. CP	185	3.860290597933764	184.79699212526663
1: 718 slope, c=0.60	1. CP	186	4.43811304217806	128.3525822741204
1: 718 slope, c=0.60	1. CP	187	3.8992745391903	197.14663506398463
1: 718 slope, c=0.60	1. CP	188	4.321680981346862	157.4705717078282
1: 718 slope, c=0.60	1. CP	189	4.037899707539942	226.11323629548613
1: 718 slope, c=0.60	1. CP	190	4.256466518786565	187.5866175275806
1: 718 slope, c=0.60	1. CP	191	4.059186423645636	163.85906178333704
1: 718 slope, c=0.60	1. CP	192	4.031120677749831	148.47593108239215
1: 718 slope, c=0.60	1. CP	193	4.289330821513109	129.1361031238829
1: 718 slope, c=0.60	1. CP	194	3.9714381965981733	166.72195567913403
1: 718 slope, c=0.60	1. CP	195	4.344023154142412	207.9385432565813
1: 718 slope, c=0.60	1. CP	196	3.7652060839572905	121.36715459822958
1: 718 slope, c=0.60	1. CP	197	3.9720614218809036	109.37508666241995
1: 718 slope, c=0.60	1. CP	198	4.095132540879124	243.31081231315173
1: 718 slope, c=0.60	1. CP	199	4.075543348395533	118.76880606220986
1: 718 slope, c=0.60	1. CP	200	4.386192263952407	135.9743377416486
1: 718 slope, c=0.60	1. CP	201	4.119613567883486	144.1170118693914
1: 718 slope, c=0.60	1. CP	202	4.005524348995562	167.05840709575938
1: 718 slope, c=0.60	1. CP	203	4.247846856942849	218.90753516305065
1: 718 slope, c=0.60	1. CP	204	4.238018093040582	164.22668959319023
1: 718 slope, c=0.60	1. CP	205	4.003063650090941	173.42370928539276
1: 718 slope, c=0.60	1. CP	206	4.009754936353884	184.95978085117838
1: 718 slope, c=0.60	1. CP	207	4.308161714750891	226.15468378892382
1: 718 slope, c=0.60	1. CP	208	3.9518613261717492	183.7701680198717
1: 718 slope, c=0.60	1. CP	209	4.0427278300763385	154.04332344984667
1: 718 slope, c=0.60	1. CP	210	3.9870880832704203	209.4287445909966
1: 718 slope, c=0.60	1. CP	211	4.03364416249236	136.18929258291467
1: 718 slope, c=0.60	1. CP	212	4.0875851731773	148.43413726069468
1: 718 slope, c=0.60	1. CP	213	4.075197079869155	164.36774738848456
1: 718 slope, c=0.60	1. CP	214	3.8539009128669104	173.91516710606794
1: 718 slope, c=0.60	1. CP	215	4.009148241288774	212.6386362216151
1: 718 slope, c=0.60	1. CP	216	4.4809758999116625	174.47404085608656
1: 718 slope, c=0.60	1. CP	217	3.9383371138898693	205.11871508649523
1: 718 slope, c=0.60	1. CP	218	4.18901303286015	172.9490080173981
1: 718 slope, c=0.60	1. CP	219	4.055288979615013	148.01444181823834
1: 718 slope, c=0.60	1. CP	220	4.107465913115874	182.47447575606716
1: 718 slope, c=0.60	1. CP	221	4.004652967524713	175.65954068912845
1: 718 slope, c=0.60	1. CP	222	3.87741601077266	161.70717638098773
1: 718 slope, c=0.60	1. CP	223	4.264078121063584	220.12607927286942
1: 718 slope, c=0.60	1. CP	224	4.028836420656348	161.3913024162165
1: 718 slope, c=0.60	1. CP	225	4.198680147623042	111.56397970004416
1: 718 slope, c=0.60	1. CP	226	4.000546065471677	245.74019469946955
1: 718 slope, c=0.60	1. CP	227	4.359135887254645	177.10057509206322
1: 718 slope, c=0.60	1. CP	228	4.213230355604647	126.06693153684157
1: 718 slope, c=0.60	1. CP	229	4.069959647172248	225.68802504895865
1: 718 slope, c=0.60	1. CP	230	4.332600728486495	207.34516309063952
1: 718 slope, c=0.60	1. CP	231	4.2154409299710505	217.92934979110902
1: 718 slope, c=0.60	1. CP	232	4.065896989012337	180.1564907069261
1: 718 slope, c=0.60	1. CP	233	3.9650778181005943	158.75704534306834
1: 718 slope, c=0.60	1. CP	234	4.130843293306033	166.585131717972
1: 718 slope, c=0.60	1. CP	235	4.032338577310075	211.6836218799248
1: 718 slope, c=0.60	1. CP	236	3.995698505980033	189.36353175271614
1: 718 slope, c=0.60	1. CP	237	4.41730782293517	154.2958751527751
1: 718 slope, c=0.60	1. CP	238	3.8494575008264107	178.62588288944315
1: 718 slope, c=0.60	1. CP	239	4.541614051990631	204.65887736999733
1: 718 slope, c=0.60	1. CP	240	4.025534591972795	175.92739913105
1: 718 slope, c=0.60	1. CP	241	4.404051418288956	212.93741709544304
1: 718 slope, c=0.60	1. CP	242	3.767467086978947	149.76555045025424
1: 718 slope, c=0.60	1. CP	243	4.092464085337075	181.04964324205966
1: 718 slope, c=0.60	1. CP	244	4.0789014998526145	164.61842890100098
1: 718 slope, c=0.60	1. CP	245	4.200710796082324	168.56167699401468
1: 718 slope, c=0.60	1. CP	246	4.269467254450322	248.1664246866197
1: 718 slope, c=0.60	1. CP	247	4.269254809506928	154.73481399685653
1: 718 slope, c=0.60	1. CP	248	3.807097894026472	173.72619083599585
1: 718 slope, c=0.60	1. CP	249	4.556196112800009	241.0906794882726
1: 718 slope, c=0.60	1. CP	250	3.6074306015312914	90.3277782676883
1: 718 slope, c=0.60	1. CP	251	3.621788819623367	100.90841712725418
1: 718 slope, c=0.60	1. CP	252	3.3946180012953757	98.11793413181994
1: 718 slope, c=0.60	1. CP	253	3.463778036212207	112.80447767282632
1: 718 slope, c=0.60	1. CP	254	4.534113234595689	233.8650447088777
1: 718 slope, c=0.60	1. CP	255	4.41944674254515	221.35503137868497
1: 718 slope, c=0.60	1. CP	256	4.572386882862491	240.00851974133695
1: 718 slope, c=0.60	1. CP	257	4.30859814860345	170.38601380468901
1: 718 slope, c=0.60	1. CP	258	3.97149697854788	165.2050795894255
1: 718 slope, c=0.60	1. CP	259	4.37702388692563	217.77740335477452
1: 718 slope, c=0.60	1. CP	260	4.17385560971399	241.54234511229754
1: 718 slope, c=0.60	1. CP	261	4.35291832615492	185.26108843409978
1: 718 slope, c=0.60	1. CP	262	4.232406357718955	190.82787188344338
1: 718 slope, c=0.60	1. CP	263	3.910032517243225	192.0017067958163
1: 718 slope, c=0.60	1. CP	264	3.798122929020727	143.85764679695419
1: 718 slope, c=0.60	1. CP	265	3.8619159629202184	171.73585791264327
1: 718 slope, c=0.60	1. CP	266	4.452851239795563	203.46795315097185
1: 718 slope, c=0.60	1. CP	267	3.8582854565489777	186.0157599812597
1: 718 slope, c=0.60	1. CP	268	4.174248959545964	164.17809710551322
1: 718 slope, c=0.60	1. CP	269	3.816131748979094	143.19708095328153
1: 718 slope, c=0.60	1. CP	270	4.405723321673565	205.5827884033765
1: 718 slope, c=0.60	1. CP	271	3.8636858788091324	159.28853840596818
1: 718 slope, c=0.60	1. CP	272	3.691676976875055	163.48807797746676
1: 718 slope, c=0.60	1. CP	273	4.493932338170123	167.11530606762648
1: 718 slope, c=0.60	1. CP	274	4.010294708545464	149.9047309950408
1: 718 slope, c=0.60	1. CP	275	4.272833043294432	155.99762826262247
1: 718 slope, c=0.60	1. CP	276	3.773447671457972	166.01133452457026
1: 718 slope, c=0.60	1. CP	277	3.806017724864089	156.17467220745795
1: 718 slope, c=0.60	1. CP	278	4.614063711799161	207.3963430856018
1: 718 slope, c=0.60	1. CP	279	3.9527742216037773	163.3635315232089
1: 718 slope, c=0.60	1. CP	280	4.723256266778943	212.80617841759852
1: 718 slope, c=0.60	1. CP	281	4.287002305484262	134.67023631192984
1: 718 slope, c=0.60	1. CP	282	3.930729828805656	211.78487306456066
1: 718 slope, c=0.60	1. CP	283	4.15956691026145	158.60130781159052
1: 718 slope, c=0.60	1. CP	284	3.8894878437483653	153.25483065701613
1: 718 slope, c=0.60	1. CP	285	3.628049205714828	150.49362524991253
1: 718 slope, c=0.60	1. CP	286	3.716972758587842	146.0709943273019
1: 718 slope, c=0.60	1. CP	287	3.887211630685691	110.8178162611322
1: 718 slope, c=0.60	1. CP	288	3.7258243203221393	150.4582195014358
1: 718 slope, c=0.60	1. CP	289	3.7828024156875193	114.06449330601103
1: 718 slope, c=0.60	1. CP	290	3.9002475723748127	155.46415802032377
1: 718 slope, c=0.60	1. CP	291	4.3691382568111345	224.30556687486725
1: 718 slope, c=0.60	1. CP	292	4.152003402171356	128.60642620572676
1: 718 slope, c=0.60	1. CP	293	4.2110103895985125	134.62988195373867
1: 718 slope, c=0.60	1. CP	294	3.918660368374039	139.9114340619496
1: 718 slope, c=0.60	1. CP	295	4.222348183008652	167.83061274081987
1: 718 slope, c=0.60	1. CP	296	4.22036165534011	205.72267513685043
1: 718 slope, c=0.60	1. CP	297	4.178491320725014	164.92798559243118
1: 718 slope, c=0.60	1. CP	298	4.126890866172297	140.1128573907948
1: 718 slope, c=0.60	1. CP	299	4.050162594280383	195.92495478811585
1: 718 slope, c=0.60	1. CP	300	3.9050318237258224	181.43594908138857
1: 718 slope, c=0.60	1. CP	301	4.097309431995049	206.56621417488049
1: 718 slope, c=0.60	1. CP	302	4.224060692313348	238.66927989212346
1: 718 slope, c=0.60	1. CP	303	4.244754244279165	160.52289116419325
1: 718 slope, c=0.60	1. CP	304	4.214392162599316	209.90305784605164
1: 718 slope, c=0.60	1. CP	305	4.284455647195214	201.3787771205401
1: 718 slope, c=0.60	1. CP	306	4.140632516404552	179.63446190092
1: 718 slope, c=0.60	1. CP	307	3.764176073582854	126.31263714625248
1: 718 slope, c=0.60	1. CP	308	4.189008827121105	131.78520851724724
1: 718 slope, c=0.60	1. CP	309	4.113694457084385	141.01167595249112
1: 718 slope, c=0.60	1. CP	310	4.058912221151612	147.01693181021193
1: 718 slope, c=0.60	1. CP	311	4.019737103382982	189.3003725190907
1: 718 slope, c=0.60	1. CP	312	4.224474573017654	211.0449395197416
1: 718 slope, c=0.60	1. CP	313	4.187858362235689	213.6411161018075
1: 718 slope, c=0.60	1. CP	314	3.9967460657733724	178.23803432812525
1: 718 slope, c=0.60	1. CP	315	4.0525470721991335	149.4421082152885
1: 718 slope, c=0.60	1. CP	316	4.123796973462707	195.9627429113329
1: 718 slope, c=0.60	1. CP	317	3.8886096265896706	150.27734737966608
1: 718 slope, c=0.60	1. CP	318	4.135898019652675	177.2947580035548
1: 718 slope, c=0.60	1. CP	319	3.979690377828512	194.56439482107172
1: 718 slope, c=0.60	1. CP	320	3.701649714966146	136.74124562502013
1: 718 slope, c=0.60	1. CP	321	4.2857917909911905	155.14085044725098
1: 718 slope, c=0.60	1. CP	322	4.055932178938009	201.0494524932066
1: 718 slope, c=0.60	1. CP	323	4.165908230371252	217.99038200731303
1: 718 slope, c=0.60	1. CP	324	3.9036062849293627	200.25341760363045
1: 718 slope, c=0.60	1. CP	325	3.825896163383805	197.1851443613196
1: 718 slope, c=0.60	1. CP	326	3.870598833249706	210.53566640833526
1: 718 slope, c=0.60	1. CP	327	4.170159493068475	58.96252576345689
1: 718 slope, c=0.60	1. CP	328	4.063936574988253	193.27848214287764
1: 718 slope, c=0.60	1. CP	329	3.974973836521111	156.19780861172868
1: 718 slope, c=0.60	1. CP	330	4.414226804089986	173.36202698747215
1: 718 slope, c=0.60	1. CP	331	3.6713099330730685	142.34158677453468
1: 718 slope, c=0.60	1. CP	332	4.066218288907471	155.94859443463028
1: 718 slope, c=0.60	1. CP	333	4.251864576945121	197.19640363225486
1: 718 slope, c=0.60	1. CP	334	4.179008025339932	175.02658069925897
1: 718 slope, c=0.60	1. CP	335	4.2211746936122365	156.82573463114463
1: 718 slope, c=0.60	1. CP	336	4.022594881207662	185.01965499628747
1: 718 slope, c=0.60	1. CP	337	4.217485727101651	159.9305832988252
1: 718 slope, c=0.60	1. CP	338	3.975830637274619	171.47259268895831
1: 718 slope, c=0.60	1. CP	339	4.232511271519962	149.74977864722615
1: 718 slope, c=0.60	1. CP	340	3.8258585256344046	147.63660275180135
1: 718 slope, c=0.60	1. CP	341	3.9863996142475417	135.71953132437716
1: 718 slope, c=0.60	1. CP	342	3.9052485541569157	177.21380467100818
1: 718 slope, c=0.60	1. CP	343	4.296190237963264	147.34659307882083
1: 718 slope, c=0.60	1. CP	344	3.8756274609703154	170.22138201151495
1: 718 slope, c=0.60	1. CP	345	3.604786062568653	102.4329495964918
1: 718 slope, c=0.60	1. CP	346	4.134503718672902	213.98118085931225
1: 718 slope, c=0.60	1. CP	347	4.130289736798148	169.74009377500957
1: 718 slope, c=0.60	1. CP	348	4.15264745351701	168.91095947999563
1: 718 slope, c=0.60	1. CP	349	3.951736172719519	179.9599674793474
1: 718 slope, c=0.60	1. CP	350	4.166361914622656	125.33527588172731
1: 718 slope, c=0.60	1. CP	351	3.906136656004943	171.81338528603553
1: 718 slope, c=0.60	1. CP	352	3.88123213842004	168.60855907965984
1: 718 slope, c=0.60	1. CP	353	4.117526667137303	156.82139931302603
1: 718 slope, c=0.60	1. CP	354	4.376741836047743	188.46177664844566
1: 718 slope, c=0.60	1. CP	355	3.682815755921845	142.83379888307795
1: 718 slope, c=0.60	1. CP	356	4.081895401073552	184.22289405827618
1: 718 slope, c=0.60	1. CP	357	4.047849143654853	178.25928654176482
1: 718 slope, c=0.60	1. CP	358	4.032296508798588	176.42139920791777
1: 718 slope, c=0.60	1. CP	359	4.0744208046652455	153.32712458935683
1: 718 slope, c=0.60	1. CP	360	4.314073821447089	160.57737772904656
1: 718 slope, c=0.60	1. CP	361	4.382436052664948	152.86252713200713
1: 718 slope, c=0.60	1. CP	362	4.059851021870547	158.8985395287878
1: 718 slope, c=0.60	1. CP	363	4.050073436249431	131.99116788290038
1: 718 slope, c=0.60	1. CP	364	4.276561624245041	231.30062784971787
1: 718 slope, c=0.60	1. CP	365	4.067674089432676	158.90734662480259
1: 718 slope, c=0.60	1. CP	366	4.220535604676074	172.83477913096752
1: 718 slope, c=0.60	1. CP	367	4.243395143631175	161.40237170210352
1: 718 slope, c=0.60	1. CP	368	3.7261026493480705	144.60543355333513
1: 718 slope, c=0.60	1. CP	369	4.505943525961172	236.59917296861192
1: 718 slope, c=0.60	1. CP	370	4.1716893512727315	202.47127149880885
1: 718 slope, c=0.60	1. CP	371	4.198001240661094	207.2086867270682
1: 718 slope, c=0.60	1. CP	372	4.192744170699162	194.56502760121117
1: 718 slope, c=0.60	1. CP	373	4.081071136179737	173.77868598248784
1: 718 slope, c=0.60	1. CP	374	3.8658004627634583	161.57845849351776
1: 718 slope, c=0.60	1. CP	375	4.283833436972518	173.26639320996105
