qoi	mean	sd	bulk_ess	tail_ess	split_rhat
mu(time=14.8)	-0.42181457661678995	0.061788629733636406	8664.60807641805	8584.883977772453	1.000063710951485
mu(time=15.4)	-0.6049324337614853	0.06408609987462358	9635.91783388685	9208.110564644925	0.9999481247281377
mu(time=15.6)	-0.6745007501578799	0.06519734146725542	10013.79803313121	9208.948259929828	0.9999486095099835
mu(time=15.8)	-0.7480136266896404	0.06666746948157762	10425.11932937447	9086.760625544992	0.9999476386110686
mu(time=16.0)	-0.8252018084564446	0.0685979504276843	10785.35306450946	8979.672384736945	0.9999442028208914
mu(time=16.2)	-0.9057459909904637	0.07106744493487621	11077.198706623923	9016.4533908556	0.9999408811433643
mu(time=16.4)	-0.9892788286744413	0.07412248442884996	11262.334660337043	9170.768762912538	0.9999354569438628
mu(time=16.6)	-1.075387640133606	0.0777725776188774	11302.103511221541	9492.571318368568	0.9999481621589481
mu(time=16.8)	-1.1636177796190748	0.08199056316078498	11226.17957871513	9234.429778269774	0.9999508070444744
mu(time=17.6)	-1.5274291644842564	0.10304348018053824	10291.283131086357	8952.675810864537	1.0000065624995027
mu(time=17.8)	-1.6182873381708867	0.10884598916748243	9877.379458038853	8754.69650938155	1.0000054795622888
mu(time=18.6)	-1.9633646674790093	0.13107013703022213	8963.860695543915	8807.012983199913	0.9999757831566825
mu(time=19.2)	-2.186286853724572	0.14443912949207466	8994.235439360855	8997.348116097208	1.000019401796275
mu(time=19.4)	-2.2508135923546266	0.1479877754828299	9094.833866504614	8815.037834121391	1.000030616307917
mu(time=19.6)	-2.3096417036735786	0.1510477629464556	9264.093831774693	8036.5468748166	1.0000464127192612
mu(time=20.2)	-2.447921110152443	0.15735785915667072	9680.947965148407	8801.650669031227	0.9999455100236221
mu(time=20.4)	-2.4801852452701585	0.15858339531130364	9814.605211891376	8272.89489430766	0.9999777393181606
mu(time=21.2)	-2.5345633638954617	0.16018762428681674	10412.653132698006	8500.63163783855	0.9999175386413071
mu(time=21.4)	-2.5290812411794543	0.15999770245297895	10543.664506263784	8779.029459652202	0.999919143994552
mu(time=21.8)	-2.4954343719838907	0.15918643076443767	10699.970518367874	9210.20544890579	0.9999214749171484
mu(time=22.0)	-2.4675414497040418	0.1586136789811483	10744.321393382024	8848.65759052814	0.9999219498901126
mu(time=23.2)	-2.160870499023008	0.1528700673659459	10369.29162760593	8481.052708624795	0.9999544768074815
mu(time=23.4)	-2.0897130949338605	0.15138221569553942	10244.658648558438	8186.584958371499	0.9999411532509652
mu(time=24.0)	-1.8500610562208866	0.14572864147614503	10019.37717265637	8431.68597878883	0.9999381149407436
mu(time=24.2)	-1.7629449608105714	0.14347399796739346	9973.111592175259	8521.066654760793	0.999945130970101
mu(time=24.6)	-1.580585721969811	0.1386081133014171	10041.924848915238	8746.450354400411	0.9999673513299455
mu(time=25.0)	-1.3903624638493228	0.1336996501563918	10213.894919450131	9023.704986922063	0.9999405553962077
mu(time=25.4)	-1.1956992086764453	0.12946233158740042	10621.088866757695	8986.344482618631	0.9999392030495586
mu(time=25.6)	-1.097710868244083	0.12785466492822029	10839.546303789091	9079.850857914997	0.999963188753629
mu(time=26.0)	-0.9022857857386751	0.12615890711364547	11267.189254289508	9270.10239273581	1.000016349983852
mu(time=26.2)	-0.8055377219968021	0.12622640073679534	11437.958965015274	9446.294226800404	1.0000075592491395
mu(time=26.4)	-0.7098586123898467	0.12696735182689192	11536.916745201437	9246.209182380186	0.999952259519765
mu(time=27.0)	-0.43208140114201987	0.13318863416731352	11603.309263901689	9716.199551564456	1.0000826847658497
mu(time=27.2)	-0.3434281171137805	0.13644551841793193	11552.023993625986	9333.505936400265	1.0000732339829628
mu(time=27.6)	-0.17337445533548387	0.14427322397151138	11452.161053095375	9482.932062581023	1.0000482831735429
mu(time=28.2)	0.06076049344211227	0.15797044801308888	11233.234232755274	9142.83122095706	1.0000280325956468
mu(time=28.4)	0.1325691023288528	0.16273448176054467	11239.25735389118	9071.842287512376	1.0000000622614569
mu(time=28.6)	0.20102527346097418	0.16748695050079815	11387.395671268023	9230.671498659854	0.9999611084504263
mu(time=29.4)	0.43901315905005295	0.18544362279086968	12338.674743510657	9451.421847061381	0.9999507007656299
mu(time=30.2)	0.6153449460447358	0.2001814868517364	13308.694384236596	9015.21905236904	1.0001420545496853
mu(time=31.0)	0.7265236541983844	0.21026094133695675	13743.177138613397	8066.323158836227	1.0001606854781908
mu(time=31.2)	0.7440350109491819	0.2119208973479027	13606.071844013519	8196.468385159005	1.0001101897442533
mu(time=32.0)	0.7740599748714279	0.2148621430362673	13477.108493092304	8733.627866980982	1.0000042266796527
mu(time=32.8)	0.7447303507196855	0.21239206709387282	13371.233686441472	8827.358627641077	0.999917470745353
mu(time=33.4)	0.6898273091787934	0.2082911922532596	13058.948202991221	8889.156566831962	0.9999177959198812
mu(time=33.8)	0.6408375126754096	0.20531345467440051	13127.551254355314	8807.44937633406	0.9999534512963093
mu(time=34.4)	0.5540724461632083	0.20164917122647372	13405.66586676447	8913.996356860329	1.0000396611098723
mu(time=34.8)	0.4907570394784092	0.2002356174082012	13618.505317550373	9021.461067624692	0.9999562891424004
mu(time=35.2)	0.4258465313816726	0.199785596041334	13788.427387157311	8946.879786998597	0.9999807718789697
mu(time=35.4)	0.39352747504136903	0.1998879654655188	13835.485512860852	8766.02969250367	1.0000011899456362
mu(time=35.6)	0.3616754567081123	0.200163878087565	13831.048506089954	8461.05913235301	1.0000087624136056
mu(time=36.2)	0.2715135606768987	0.20153107627482367	12845.21275530241	8630.620838404648	0.9999772646028384
mu(time=38.0)	0.09290531683997985	0.19788971297503666	11300.17143847827	9161.573561880768	0.9999394451143033
mu(time=39.2)	0.06605688598231532	0.1815488727745539	11515.215512839783	8472.132308057071	1.0000317515882415
mu(time=39.4)	0.0674244284679059	0.17787824096158167	11578.295651410212	8117.282491308919	1.0000312025093316
mu(time=40.0)	0.07808118396334253	0.16594293669749013	11773.318214171668	9224.730785796168	1.0000389429992174
mu(time=40.4)	0.08859152675010028	0.15766839877601802	11835.210834049838	9040.21084797758	0.999955541694115
mu(time=41.6)	0.11848268621327539	0.13560567090488862	11291.287867992743	8997.649950436715	0.9999669101909497
mu(time=42.4)	0.12353420947482953	0.12656952350423026	10706.741542071371	8628.60138716098	1.0000045762051106
mu(time=42.8)	0.11896075148866103	0.124280975416559	10533.007927046134	8502.256175780865	1.000046276989535
mu(time=43.0)	0.11474980586414063	0.12367293634456926	10509.627746761375	8685.865112787475	1.000066028680471
mu(time=44.0)	0.07528188860640067	0.12482589416888593	10892.252353349126	9119.605698613743	1.000163276770101
mu(time=44.4)	0.05215258041077183	0.12653040674819066	11117.931000087843	9192.770994050685	1.0001814133908344
mu(time=45.0)	0.012247157513256886	0.1294910702119787	11275.084153655336	8822.776543709306	1.0002009384077033
mu(time=46.6)	-0.09897609892400715	0.13568453702757588	10894.381982207158	9156.522830186703	1.000135700247804
mu(time=47.8)	-0.15828995620868308	0.13877814708129063	11411.49460493594	9455.13985358905	1.0000148828555302
mu(time=48.8)	-0.17987522047502752	0.14357030503738058	11966.351101774422	9194.62206455078	0.9999413604746686
mu(time=50.6)	-0.15754551040886244	0.15711476931464474	11027.56333873817	9022.093602673633	1.0000606331239503
mu(time=52.0)	-0.10432176649801525	0.15772111300808586	10583.136555309431	8397.482838222642	1.0000885610967565
mu(time=53.2)	-0.04799117901976329	0.14721235550481682	10487.886948294588	7843.937361743889	1.0001646976042382
mu(time=55.0)	0.03961519943896609	0.1382801062049127	10497.23808662431	6923.110515088031	1.0001810570255745
mu(time=55.4)	0.05834011716547103	0.1422686100734544	10556.139036302015	6795.85201600434	1.0001782863933888
mu(time=57.6)	0.14680993395606234	0.23553185038230362	7644.955855227882	5949.853426614949	1.0001456396346713
sigma(time=2.4)	0.043464479879764234	0.025594396981594072	6453.159024510444	7315.959599850707	0.9999375607007404
sigma(time=2.6)	0.040451470458089854	0.022460632363225628	6647.322412437434	7302.904065424817	0.9999296494492136
sigma(time=3.2)	0.033242609015269556	0.01577585372745917	7258.689617982192	7540.140974753207	0.9999170009054126
sigma(time=3.6)	0.02966083352230204	0.012884817026390048	7778.810478003097	7564.155302702174	0.9999557602353167
sigma(time=4.0)	0.02684184561331931	0.010818886144096344	8231.51573689161	7712.24475415013	0.9999790150202724
sigma(time=6.2)	0.02037832097631725	0.006911454454183466	7004.424922259433	7648.725519772281	1.0000711704371545
sigma(time=6.6)	0.02043004799682753	0.0069155647874366375	6842.627268861694	7475.099040258817	1.00009486374932
sigma(time=6.8)	0.02058389115894537	0.006968986322579706	6773.580389947239	7248.889084777405	1.0001018030234172
sigma(time=7.8)	0.022734278972541763	0.007715404908561125	6362.410177138335	7235.815881439519	1.0004161368243716
sigma(time=8.2)	0.02433254319236823	0.008237699659139208	6255.874047143004	6755.962668857698	1.0004343881950624
sigma(time=8.8)	0.027725106709324893	0.009275630416477422	6164.173071271974	6654.7013190275975	1.0002956181653087
sigma(time=9.6)	0.034659084859840275	0.01118081155140707	6159.991715860976	6641.921327518422	1.0001529206793391
sigma(time=10.0)	0.03948520734173634	0.012380844177038487	6205.189875801688	6554.892583935732	1.0001562847214958
sigma(time=10.2)	0.042319871651630266	0.0130476470345193	6248.345995280912	6628.035080799663	1.0001557732133022
sigma(time=10.6)	0.048976044859859236	0.014521606058098916	6343.9607023329945	6322.941459487495	1.0001530526510833
sigma(time=11.0)	0.05716893684705882	0.016191118143600535	6491.449752550214	6607.022172629046	1.0002279791576312
sigma(time=11.4)	0.06719821935257794	0.018065274367854125	6688.310114503094	6722.770914976472	1.0002570465912455
sigma(time=13.2)	0.1443268323420122	0.029156887562032437	8821.684103670232	8931.003422128055	1.000054293911363
sigma(time=13.6)	0.1705002316119368	0.032188370515228326	9304.662597660725	8509.797892224213	0.9999829511015121
sigma(time=13.8)	0.18496863487372672	0.033769699449002134	9490.673949674556	8919.436046378574	0.9999599977613659
sigma(time=14.6)	0.2517065705988659	0.040464524163403764	9737.657994885862	9021.03543507977	0.9999070779227176
sigma(time=14.8)	0.2703790016029044	0.042220749410839475	9638.493740010488	9323.751424943861	0.9999145577300809
sigma(time=15.4)	0.32981106221769335	0.04769385038784915	8743.747639119587	9164.478534262555	0.9999687250287514
sigma(time=15.6)	0.350347181411006	0.049596849890287516	8297.430724144204	8759.019291393275	1.0000034375906703
sigma(time=15.8)	0.37100180488666346	0.05154672482098733	7896.414102510946	9482.838533336406	1.0000450923224236
sigma(time=16.0)	0.39161065969633174	0.053548933649136744	7538.140648244294	9190.584502659707	1.0000926438041058
sigma(time=16.2)	0.4120021229169987	0.05560954410689721	7281.145432116979	8785.663395778354	1.0001383431674016
sigma(time=16.4)	0.43200112692023057	0.057735646713183826	7094.198115837215	8714.85596364518	1.0001798051344355
sigma(time=16.6)	0.45143341533698184	0.05993610014386341	7034.964904133656	8465.059259265508	1.0002150592874697
sigma(time=16.8)	0.47012996606338875	0.06222244810594955	7065.119685254128	8266.684447791933	1.0002412244977794
sigma(time=17.6)	0.5345982501836509	0.07257755492119419	8093.744338840566	8660.852024369322	1.000237675759851
sigma(time=17.8)	0.5475509940518397	0.07557595851854175	8554.175168120322	9133.429235117193	1.0002103914477933
sigma(time=18.6)	0.5848874245856126	0.08958628798071484	10192.457512221483	9560.95167695601	1.0000588103949801
sigma(time=19.2)	0.5979501319940448	0.10162517236726197	10274.624297705945	9528.994730414099	0.9999640945066045
sigma(time=19.4)	0.5997434075154968	0.10566003403315699	10095.042410645416	9490.389374331031	0.9999430680265441
sigma(time=19.6)	0.6004000764207936	0.10958962356107435	9871.51810351268	9420.960042449391	0.999927872899159
sigma(time=20.2)	0.5965752403143538	0.1200545793791132	9113.512650235612	8991.644166501797	0.9999373087956887
sigma(time=20.4)	0.59372836877302	0.1229005322151237	8881.846026121315	8985.017123246998	0.9999440381294333
sigma(time=21.2)	0.5773484543494722	0.13001278697190818	8140.016565611363	8945.856155864749	1.0000716009604669
sigma(time=21.4)	0.5725104339156853	0.13063657240638862	7992.660769582693	8888.125928300904	1.0001083093339067
sigma(time=21.8)	0.5625834539728032	0.1305032513205478	7763.333493777802	8746.944305828563	1.0001682632311975
sigma(time=22.0)	0.5576555083025307	0.1297764841512211	7678.434044987478	8373.78462284191	1.000191096514409
sigma(time=23.2)	0.5327416177985933	0.11787878315072628	7617.52776289639	8566.520287244088	1.0000716330206738
sigma(time=23.4)	0.5298483674068797	0.11497386357455154	7715.379638550212	8565.979790091302	1.0000421747005361
sigma(time=24.0)	0.524067796408282	0.1055704394783118	8173.914338971304	8855.705578585053	1.0000455841570588
sigma(time=24.2)	0.5231840015754904	0.10239052936352165	8302.917919747464	8745.811930023729	1.0000799886829976
sigma(time=24.6)	0.5230673518669725	0.09634492881163323	8632.866753382497	8165.970405932936	0.9999873281777789
sigma(time=25.0)	0.5251832516338207	0.09120012210354798	9007.675590353188	8268.435015851172	0.9999170362044286
sigma(time=25.4)	0.5295029859049081	0.08754201661811825	9353.70262844797	8225.417439185938	0.9999157092619949
sigma(time=25.6)	0.5324604809282162	0.08642845072909379	9489.988003075821	8401.536996337994	0.9999263841172724
sigma(time=26.0)	0.5398772136585754	0.08581733455525951	9660.812533132701	8534.417904519236	1.0000193381032882
sigma(time=26.2)	0.5442886231762666	0.08632891555337088	9691.811177492775	8531.258399460372	0.9999934477527903
sigma(time=26.4)	0.5491323191688909	0.08735323535815717	9708.446642192139	8203.499011671567	1.0000091087967764
sigma(time=27.0)	0.5659556659487379	0.09296863387118776	9721.604839950624	8408.257881658781	1.0000325694681815
sigma(time=27.2)	0.5722248904208281	0.0954774368893991	9716.650609973809	8308.806586068553	1.0000008623917829
sigma(time=27.6)	0.5855780797414507	0.10111132860969364	9751.702281805128	8523.413766876676	1.0000339511375207
sigma(time=28.2)	0.6072592339516385	0.11063153900853265	9974.943552268584	8140.938270446494	1.0000945550671587
sigma(time=28.4)	0.6148387732810583	0.1140447014143994	10074.894004362934	8364.867122988466	1.000109280638844
sigma(time=28.6)	0.6225634827778397	0.11757863157749193	10165.044066074342	8779.407559971876	1.0001656346423846
sigma(time=29.4)	0.6545824547449463	0.13283329413668973	10454.789237177405	9048.228485830334	1.0000084845871964
sigma(time=30.2)	0.6875284704458847	0.14868403098053135	10362.195677654418	8685.325627029179	0.9999539866269892
sigma(time=31.0)	0.7198843160312759	0.16225320337160654	9992.199355973611	9157.67253470896	0.9999369040953667
sigma(time=31.2)	0.7276496086209355	0.16492371157690688	9902.54963709042	9296.932242491672	0.9999347144339575
sigma(time=32.0)	0.7563131470745922	0.1716310625869623	9620.1146715296	8672.550628873987	0.9999169586363572
sigma(time=32.8)	0.7792441560521083	0.17130082310355235	9485.436577019365	8159.557737899498	0.9999263760650969
sigma(time=33.4)	0.7911720883673932	0.16694067369324653	9486.092985193905	8414.868517914112	0.9999444310772782
sigma(time=33.8)	0.7960629892158055	0.1627822777847962	9514.31795036857	8753.752244877574	0.9999775579481102
sigma(time=34.4)	0.7981466042358895	0.15617604022509174	9561.628199188035	8326.710312415005	1.0001762240554972
sigma(time=34.8)	0.7956958241840011	0.1525104304751678	9550.789945948225	8212.441894186375	1.0001918009218513
sigma(time=35.2)	0.7899495141487906	0.15008345115708918	9541.324733331841	8186.90140339917	1.0002504029651604
sigma(time=35.4)	0.7857958786389058	0.14942287166409418	9539.279236603792	8305.29372189208	1.0002133734148244
sigma(time=35.6)	0.7807729208408356	0.1491294214340403	9539.279815809989	8598.401787658497	1.0001090478082497
sigma(time=36.2)	0.7604637159935372	0.15000463581608728	9640.556248310164	8662.424072301812	1.0001419918678571
sigma(time=38.0)	0.6576258733218793	0.14960518251104118	10585.147506993084	9310.537289707147	1.0000075614955801
sigma(time=39.2)	0.5691457845343346	0.13473897664786216	10930.746351013995	8973.438541986074	0.9999256313308437
sigma(time=39.4)	0.5542597825474346	0.1314954471175386	10917.36919677356	9036.8227740402	0.9999214870899253
sigma(time=40.0)	0.5108086431952458	0.1215894256372573	10776.544500980162	8766.436393658563	0.9999286913280809
sigma(time=40.4)	0.48342121053415177	0.11532345185652007	10591.377152548788	8351.279436057283	0.9999130172972045
sigma(time=41.6)	0.41223301565554005	0.10049332501484973	9958.23498586743	8338.194094717772	1.0000088960719002
sigma(time=42.4)	0.3752621124415788	0.09426965743879653	9715.870022751458	8418.85147110192	0.9999512845355837
sigma(time=42.8)	0.3599512161931049	0.09211971731948383	9703.554337559586	8056.470791127034	0.9999726273802705
sigma(time=43.0)	0.35305868621398684	0.09125739892684717	9720.860505271256	8175.031153822182	0.999990006178101
sigma(time=44.0)	0.3256830868796503	0.08881897021145649	10009.25956099335	8359.187228477254	0.9999837446121209
sigma(time=44.4)	0.31775178917520436	0.08863808141478782	10184.942275782369	8315.300054378904	0.9999367089809108
sigma(time=45.0)	0.3086858121259441	0.08917769274564312	10459.153825164874	8692.785007923525	0.9999401369812954
sigma(time=46.6)	0.29803693500591527	0.09538843741336184	10872.35269315028	8929.192160786275	1.0000686012423268
sigma(time=47.8)	0.29887982634208754	0.10349799232004747	10197.13953658875	8950.53288084206	1.0001707136865958
sigma(time=48.8)	0.30191317058516304	0.11103381555170844	9686.137462557599	8691.362567100605	1.000221788106189
sigma(time=50.6)	0.30367555975025295	0.12644699527844977	9077.31134224452	8472.57986836198	1.000172901754859
sigma(time=52.0)	0.2958858296513959	0.12827823248079537	9206.50875365596	8046.683486275082	1.0000025350157435
sigma(time=53.2)	0.284170623188039	0.11774488622138035	8805.743264306444	7416.621063980329	0.999939521344133
sigma(time=55.0)	0.27110309240397024	0.1353179355817356	6168.937594152061	7248.476389064315	1.0000317750546421
sigma(time=55.4)	0.27073473962722516	0.14551855385985052	5644.959361949494	7313.992531372363	1.0000585914179148
sigma(time=57.6)	0.30015036149322577	0.26743585924369184	4236.343840378951	6371.881313396795	1.0000568540071655
